senior_class,senior_id,content,product_name,gid,market_price,order_overdue,price_min,sale_mode,sale_count,sale_fee,summary,url,start_time,Img800,comment_tag,create_time,end_time,one_size_pid,one_size_saled,one_size_inventory,one_size_name
服装配饰,93,配饰,七面弹力织物运动腰带,104397,49.0,7200,39.0,301,0,0,柔软微弹，松紧自如，双环合金扣，真皮加固,http://m.youpin.mi.com/shop/detail?gid=104397,00-00-00,https://img.youpin.mi-img.com/800_pic/c0b4d2dc30beb36cb3fec05fe5d92237.png,		质量好|49	高性价比|37	使用舒适|29	好用|27	漂亮美观|17	包装好|4	手感佳|3	做工精致|2,2018-11-19,00-00-00,20260,1144,663,七面弹力织物运动腰带（双环扣）拼色灰M码
服装配饰,93,配饰,七面弹力织物运动腰带,104397,49.0,7200,39.0,301,0,0,柔软微弹，松紧自如，双环合金扣，真皮加固,http://m.youpin.mi.com/shop/detail?gid=104397,00-00-00,https://img.youpin.mi-img.com/800_pic/c0b4d2dc30beb36cb3fec05fe5d92237.png,		质量好|49	高性价比|37	使用舒适|29	好用|27	漂亮美观|17	包装好|4	手感佳|3	做工精致|2,2018-11-19,00-00-00,20259,670,351,七面弹力织物运动腰带（双环扣）拼色灰S码
服装配饰,93,配饰,悠启防晒空顶帽,101991,59.0,7200,59.0,301,0,0,防晒升级，止汗清爽，卷折收纳,http://m.youpin.mi.com/shop/detail?gid=101991,00-00-00,http://img.youpin.mi-img.com/800_pic/101991_0c02fe492aadf0d1f3219a10ef0a6b91.png,		质量好|26	好用|18	高性价比|15	使用舒适|11	漂亮美观|6	手感佳|5	尺码贴合|2	质量一般|1	颜色一般|1,2018-07-30,00-00-00,10938,2486,0,悠启防晒空顶帽 黑色
服装配饰,93,配饰,悠启防晒空顶帽,101991,59.0,7200,59.0,301,0,0,防晒升级，止汗清爽，卷折收纳,http://m.youpin.mi.com/shop/detail?gid=101991,00-00-00,http://img.youpin.mi-img.com/800_pic/101991_0c02fe492aadf0d1f3219a10ef0a6b91.png,		质量好|26	好用|18	高性价比|15	使用舒适|11	漂亮美观|6	手感佳|5	尺码贴合|2	质量一般|1	颜色一般|1,2018-07-30,00-00-00,10939,1050,1384,悠启防晒空顶帽 荧光黄
服装配饰,93,配饰,悠启防晒空顶帽,101991,59.0,7200,59.0,301,0,0,防晒升级，止汗清爽，卷折收纳,http://m.youpin.mi.com/shop/detail?gid=101991,00-00-00,http://img.youpin.mi-img.com/800_pic/101991_0c02fe492aadf0d1f3219a10ef0a6b91.png,		质量好|26	好用|18	高性价比|15	使用舒适|11	漂亮美观|6	手感佳|5	尺码贴合|2	质量一般|1	颜色一般|1,2018-07-30,00-00-00,10940,2172,0,悠启防晒空顶帽 灰色
服装配饰,93,配饰,W.W拼接色大檐遮阳草帽,101795,59.0,7200,54.0,301,0,0,轻盈透气，遮阳舒适，轻巧便捷,http://m.youpin.mi.com/shop/detail?gid=101795,00-00-00,http://img.youpin.mi-img.com/800_pic/101795_4426bd86732e01d8ff8f9763627c4d8e.png,		漂亮美观|56	质量好|35	高性价比|22	好用|6	使用舒适|2	包装好|1	手感佳|1	物流不好|1	质量一般|1,2018-07-24,00-00-00,10165,906,99,W.W拼接色大檐遮阳草帽 黑色
服装配饰,93,配饰,W.W拼接色大檐遮阳草帽,101795,59.0,7200,54.0,301,0,0,轻盈透气，遮阳舒适，轻巧便捷,http://m.youpin.mi.com/shop/detail?gid=101795,00-00-00,http://img.youpin.mi-img.com/800_pic/101795_4426bd86732e01d8ff8f9763627c4d8e.png,		漂亮美观|56	质量好|35	高性价比|22	好用|6	使用舒适|2	包装好|1	手感佳|1	物流不好|1	质量一般|1,2018-07-24,00-00-00,10166,2956,0,W.W拼接色大檐遮阳草帽 米色
服装配饰,93,配饰,一帧好运福银纯银币挂饰,105161,69.0,7200,69.0,301,0,0,简约古风，足银999，匠人诚做，纪念收藏,http://m.youpin.mi.com/shop/detail?gid=105161,00-00-00,https://img.youpin.mi-img.com/800_pic/f91c72bfe68dd49267b63916722ed0b3.png,		漂亮美观|47	高性价比|23	质量好|16	包装好|6	好用|3	做工精致|1,2019-01-19,00-00-00,22936,6222,3659,一帧好运福银纯银币挂饰 6g 999足银
服装配饰,93,配饰,VLLICON头层牛皮几何切割自动扣皮带,105795,79.0,7200,75.0,301,0,0,头层牛皮 可裁剪设计 坚韧选材,http://m.youpin.mi.com/shop/detail?gid=105795,00-00-00,https://img.youpin.mi-img.com/800_pic/8b61ffcfab7e159c3c9b0b481dee418d.png,		质量好|17	高性价比|17	好用|4	手感佳|3	漂亮美观|3	使用舒适|2	做工精致|1	包装好|1,2019-03-23,00-00-00,31593,1130,399,VLLICON休闲头层牛皮自动扣皮带 黑色110cm
服装配饰,93,配饰,VLLICON头层牛皮几何切割自动扣皮带,105795,79.0,7200,75.0,301,0,0,头层牛皮 可裁剪设计 坚韧选材,http://m.youpin.mi.com/shop/detail?gid=105795,00-00-00,https://img.youpin.mi-img.com/800_pic/8b61ffcfab7e159c3c9b0b481dee418d.png,		质量好|17	高性价比|17	好用|4	手感佳|3	漂亮美观|3	使用舒适|2	做工精致|1	包装好|1,2019-03-23,00-00-00,31595,1393,403,VLLICON休闲头层牛皮自动扣皮带 黑色120cm
服装配饰,93,配饰,VLLICON头层牛皮几何切割自动扣皮带,105795,79.0,7200,75.0,301,0,0,头层牛皮 可裁剪设计 坚韧选材,http://m.youpin.mi.com/shop/detail?gid=105795,00-00-00,https://img.youpin.mi-img.com/800_pic/8b61ffcfab7e159c3c9b0b481dee418d.png,		质量好|17	高性价比|17	好用|4	手感佳|3	漂亮美观|3	使用舒适|2	做工精致|1	包装好|1,2019-03-23,00-00-00,31594,1430,370,VLLICON休闲头层牛皮自动扣皮带 黑色115cm
服装配饰,93,配饰,清凉防皱饰带小礼帽,106057,59.0,7200,49.0,301,0,0,精选高回弹，柔软透气，时尚有型，可随身携带,http://m.youpin.mi.com/shop/detail?gid=106057,00-00-00,https://img.youpin.mi-img.com/800_pic/4775334d33d55469b8f4d3617b47afbf.png,		使用舒适|1	包装好|1	漂亮美观|1,2019-03-31,00-00-00,33802,179,821,MIBETE清凉防皱饰带小礼帽（男女款）LM701浅杏色均码1顶／袋
服装配饰,93,配饰,清凉防皱饰带小礼帽,106057,59.0,7200,49.0,301,0,0,精选高回弹，柔软透气，时尚有型，可随身携带,http://m.youpin.mi.com/shop/detail?gid=106057,00-00-00,https://img.youpin.mi-img.com/800_pic/4775334d33d55469b8f4d3617b47afbf.png,		使用舒适|1	包装好|1	漂亮美观|1,2019-03-31,00-00-00,33800,88,1912,MIBETE清凉防皱饰带小礼帽（男女款）LM701石墨黑色均码1顶／袋
服装配饰,93,配饰,清凉防皱饰带小礼帽,106057,59.0,7200,49.0,301,0,0,精选高回弹，柔软透气，时尚有型，可随身携带,http://m.youpin.mi.com/shop/detail?gid=106057,00-00-00,https://img.youpin.mi-img.com/800_pic/4775334d33d55469b8f4d3617b47afbf.png,		使用舒适|1	包装好|1	漂亮美观|1,2019-03-31,00-00-00,33801,325,1674,MIBETE清凉防皱饰带小礼帽（男女款）LM701波西米亚棕色均码1顶／袋
服装配饰,93,配饰,七面弹力编织针扣腰带,106515,79.0,7200,79.0,301,0,0,无极调节，高弹不易变形，耐用百搭,http://m.youpin.mi.com/shop/detail?gid=106515,00-00-00,https://img.youpin.mi-img.com/800_pic/ca6e006c609e0fd4f66819b4910d3d70.png,	,2019-04-19,00-00-00,38978,728,272,七面弹力针扣腰带（Fabric系列）CT3501黑皮+黑带均码1条／盒
服装配饰,93,配饰,七面弹力编织针扣腰带,106515,79.0,7200,79.0,301,0,0,无极调节，高弹不易变形，耐用百搭,http://m.youpin.mi.com/shop/detail?gid=106515,00-00-00,https://img.youpin.mi-img.com/800_pic/ca6e006c609e0fd4f66819b4910d3d70.png,	,2019-04-19,00-00-00,38979,588,411,七面弹力针扣腰带（Fabric系列）CT3501棕皮+黑带均码1条／盒
服装配饰,93,配饰,防晒凉感冰袖（男女款） 联合杰克,107014,28.0,7200,28.0,301,0,0,UPF50+，凉感纤维，分段式针织,http://m.youpin.mi.com/shop/detail?gid=107014,00-00-00,https://img.youpin.mi-img.com/800_pic/e737891b295bf54cc806696b869b3423.png,,2019-05-14,00-00-00,43054,50,3950,联合杰克 男女款防晒冰袖 军绿色
服装配饰,93,配饰,防晒凉感冰袖（男女款） 联合杰克,107014,28.0,7200,28.0,301,0,0,UPF50+，凉感纤维，分段式针织,http://m.youpin.mi.com/shop/detail?gid=107014,00-00-00,https://img.youpin.mi-img.com/800_pic/e737891b295bf54cc806696b869b3423.png,,2019-05-14,00-00-00,43052,178,3822,联合杰克 男女款防晒冰袖 黑色
服装配饰,93,配饰,防晒凉感冰袖（男女款） 联合杰克,107014,28.0,7200,28.0,301,0,0,UPF50+，凉感纤维，分段式针织,http://m.youpin.mi.com/shop/detail?gid=107014,00-00-00,https://img.youpin.mi-img.com/800_pic/e737891b295bf54cc806696b869b3423.png,,2019-05-14,00-00-00,43053,181,3819,联合杰克 男女款防晒冰袖 白色
服装配饰,93,眼镜,TS防蓝光护目镜,100282,299.0,7200,299.0,301,0,0,60%高阻隔蓝光，UV400，超轻材质，舒适佩戴,http://m.youpin.mi.com/shop/detail?gid=100282,00-00-00,http://img.youpin.mi-img.com/800_pic/100282_z4ju3hjyp99u.png,		好用|113	质量好|71	漂亮美观|64	使用舒适|61	高性价比|59	包装好|10	做工精致|7	质量一般|9	颜色一般|5,2018-08-27,00-00-00,5835,3723,194,TS防蓝光护目镜 圆形
服装配饰,93,眼镜,TS防蓝光护目镜,100282,299.0,7200,299.0,301,0,0,60%高阻隔蓝光，UV400，超轻材质，舒适佩戴,http://m.youpin.mi.com/shop/detail?gid=100282,00-00-00,http://img.youpin.mi-img.com/800_pic/100282_z4ju3hjyp99u.png,		好用|113	质量好|71	漂亮美观|64	使用舒适|61	高性价比|59	包装好|10	做工精致|7	质量一般|9	颜色一般|5,2018-08-27,00-00-00,5836,6584,238,TS防蓝光护目镜 方形
服装配饰,93,眼镜,TS防蓝光护目镜,100282,299.0,7200,299.0,301,0,0,60%高阻隔蓝光，UV400，超轻材质，舒适佩戴,http://m.youpin.mi.com/shop/detail?gid=100282,00-00-00,http://img.youpin.mi-img.com/800_pic/100282_z4ju3hjyp99u.png,		好用|113	质量好|71	漂亮美观|64	使用舒适|61	高性价比|59	包装好|10	做工精致|7	质量一般|9	颜色一般|5,2018-08-27,00-00-00,5837,6509,261,TS防蓝光护目镜 椭圆形
服装配饰,93,眼镜,TS太阳眼镜猫眼款茶色（女款）,102342,249.0,7200,229.0,301,0,0,板材镜架，尼龙偏光镜片，镭射LOGO印花，自适应结构设计,http://m.youpin.mi.com/shop/detail?gid=102342,00-00-00,http://img.youpin.mi-img.com/800_pic/102342_33f4ca273c4d79d178b8a387f5dbdfb7.png,		漂亮美观|5,2019-05-14,00-00-00,12568,408,336,猫眼款太阳镜茶色
服装配饰,93,眼镜,TS太阳镜飞行员款（男款）,102217,499.0,7200,399.0,301,0,0,纯钛镜架，尼龙偏光镜片，隐形雾显LOGO，脾尾滴油设计,http://m.youpin.mi.com/shop/detail?gid=102217,00-00-00,http://img.youpin.mi-img.com/800_pic/102217_0602863e06d8a437831a20b9009e2e22.png,		质量好|2	高性价比|2	做工精致|1	漂亮美观|1	质量一般|2	不够舒适|1,2018-08-27,00-00-00,12020,791,196,TS太阳镜飞行员款
服装配饰,93,眼镜,TS太阳镜飞行员款（男款）,102217,499.0,7200,399.0,301,0,0,纯钛镜架，尼龙偏光镜片，隐形雾显LOGO，脾尾滴油设计,http://m.youpin.mi.com/shop/detail?gid=102217,00-00-00,http://img.youpin.mi-img.com/800_pic/102217_0602863e06d8a437831a20b9009e2e22.png,		质量好|2	高性价比|2	做工精致|1	漂亮美观|1	质量一般|2	不够舒适|1,2018-08-27,00-00-00,12021,36,14,【五折抢】TS太阳镜飞行员款
服装配饰,93,眼镜,TS夹片防蓝光镜,102001,59.0,7200,59.0,301,0,0,TAC镜片，35%蓝光吸收比，锌合金夹，110°随意上翻,http://m.youpin.mi.com/shop/detail?gid=102001,00-00-00,http://img.youpin.mi-img.com/800_pic/102001_b5a3eaac2765214eb8a2163434c5c4d8.png,		好用|49	质量好|35	高性价比|30	包装好|11	使用舒适|10	漂亮美观|10	做工精致|2	尺码贴合|2	手感佳|1	质量一般|4	不够舒适|3,2018-07-16,00-00-00,10948,12770,1575,TS夹片防蓝光镜
服装配饰,93,眼镜,TS太阳镜经典猫眼款（女款）,102335,249.0,7200,229.0,301,0,0,钢片一体成型设计，无螺丝无焊点结构，尼龙偏光镜片，隐形防伪logo,http://m.youpin.mi.com/shop/detail?gid=102335,00-00-00,http://img.youpin.mi-img.com/800_pic/102335_7045cf48aedec13ec01ea48112876079.png,		漂亮美观|4	质量好|2	高性价比|2	使用舒适|1,2019-05-14,00-00-00,12533,604,105,TS太阳镜 经典猫眼款
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12627,650,151,TS PEI框近视镜黑色1.67 FU002-0134
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12628,198,160,TS PEI框近视镜黑色1.74 FU002-0135
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12636,95,96,TS PEI框近视镜深棕色1.74 FU001-1535
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12625,603,155,TS PEI框近视镜黑色1.56 FU002-0127
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12626,782,147,TS PEI框近视镜黑色1.6 FU002-0128
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12629,49,203,TS PEI框近视镜红色1.56 FU005-1827
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12630,64,196,TS PEI框近视镜红色1.6 FU005-1828
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12631,53,197,TS PEI框近视镜红色1.67 FU005-1834
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12634,347,96,TS PEI框近视镜深棕色1.6 FU001-1528
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12623,63,181,TS PEI框近视镜紫色1.67 FU001-1734
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12635,314,96,TS PEI框近视镜深棕色1.67 FU001-1534
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12624,22,183,TS PEI框近视镜紫色1.74 FU001-1735
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12632,18,200,TS PEI框近视镜红色1.74 FU005-1835
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12621,88,185,TS PEI框近视镜紫色1.56 FU001-1727
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12633,279,94,TS PEI框近视镜深棕色1.56 FU001-1527
服装配饰,93,眼镜,TS近视镜,102368,299.0,7200,299.0,301,0,0,PEI镜架，单面非球面镜片，自适应结构设计，轻盈舒适,http://m.youpin.mi.com/shop/detail?gid=102368,00-00-00,http://img.youpin.mi-img.com/800_pic/102368_011be4a2a9426a2ead3663f3fe16b39f.png,		质量好|40	高性价比|30	使用舒适|28	漂亮美观|21	好用|4	做工精致|2	包装好|1	手感佳|1	不够舒适|1	性价比不高|1,2018-08-20,00-00-00,12622,85,184,TS PEI框近视镜紫色1.6 FU001-1728
