单据日期,时,门店编号,门店名称,销售笔数,总数量,总金额,客单数,客单价,件单价,节假日,星期
43494,13,1EZZ1S0551,森马郑州德化步行街粤海店,17,54,10847,3.2,638,201,工作日,2
43494,14,1EZZ1S0551,森马郑州德化步行街粤海店,25,64,11857,2.6,474,185,工作日,2
43494,15,1EZZ1S0551,森马郑州德化步行街粤海店,25,70,15003,2.8,600,214,工作日,2
43494,16,1EZZ1S0551,森马郑州德化步行街粤海店,42,105,19672,2.5,468,187,工作日,2
43494,17,1EZZ1S0551,森马郑州德化步行街粤海店,29,81,13633,2.8,470,168,工作日,2
43494,18,1EZZ1S0551,森马郑州德化步行街粤海店,27,68,11456,2.5,424,168,工作日,2
43494,19,1EZZ1S0551,森马郑州德化步行街粤海店,25,70,13351,2.8,534,191,工作日,2
43494,20,1EZZ1S0551,森马郑州德化步行街粤海店,8,26,4188,3.3,524,161,工作日,2
43494,21,1EZZ1S0551,森马郑州德化步行街粤海店,14,48,9356,3.4,668,195,工作日,2
43494,22,1EZZ1S0551,森马郑州德化步行街粤海店,4,10,1689,2.5,422,169,工作日,2
43494,23,1EZZ1S0551,森马郑州德化步行街粤海店,6,21,3897,3.5,650,186,工作日,2
43495,9,1EZZ1S0551,森马郑州德化步行街粤海店,1,3,540,3,540,180,工作日,3
43495,10,1EZZ1S0551,森马郑州德化步行街粤海店,7,10,2304,1.4,329,230,工作日,3
43495,11,1EZZ1S0551,森马郑州德化步行街粤海店,15,41,8479,2.7,565,207,工作日,3
43495,12,1EZZ1S0551,森马郑州德化步行街粤海店,20,54,9612,2.7,481,178,工作日,3
43495,13,1EZZ1S0551,森马郑州德化步行街粤海店,26,76,15233,2.9,586,200,工作日,3
43495,14,1EZZ1S0551,森马郑州德化步行街粤海店,23,66,12315,2.9,535,187,工作日,3
43495,15,1EZZ1S0551,森马郑州德化步行街粤海店,28,85,15640,3,559,184,工作日,3
43495,16,1EZZ1S0551,森马郑州德化步行街粤海店,23,65,14122,2.8,614,217,工作日,3
43495,17,1EZZ1S0551,森马郑州德化步行街粤海店,15,41,8129,2.7,542,198,工作日,3
43495,18,1EZZ1S0551,森马郑州德化步行街粤海店,12,36,7300,3,608,203,工作日,3
43495,19,1EZZ1S0551,森马郑州德化步行街粤海店,10,28,5264,2.8,526,188,工作日,3
43495,20,1EZZ1S0551,森马郑州德化步行街粤海店,5,20,3744,4,749,187,工作日,3
43495,21,1EZZ1S0551,森马郑州德化步行街粤海店,4,15,1764,3.8,441,118,工作日,3
43495,22,1EZZ1S0551,森马郑州德化步行街粤海店,7,14,3306,2,472,236,工作日,3
43496,9,1EZZ1S0551,森马郑州德化步行街粤海店,2,7,1270,3.5,635,181,工作日,4
43496,10,1EZZ1S0551,森马郑州德化步行街粤海店,13,35,6265,2.7,482,179,工作日,4
43496,11,1EZZ1S0551,森马郑州德化步行街粤海店,13,37,7286,2.9,560,197,工作日,4
43496,12,1EZZ1S0551,森马郑州德化步行街粤海店,15,46,9066,3.1,604,197,工作日,4
43496,13,1EZZ1S0551,森马郑州德化步行街粤海店,19,52,12164,2.7,640,234,工作日,4
43496,14,1EZZ1S0551,森马郑州德化步行街粤海店,22,73,14600,3.3,664,200,工作日,4
43496,15,1EZZ1S0551,森马郑州德化步行街粤海店,22,62,13134,2.8,597,212,工作日,4
43496,16,1EZZ1S0551,森马郑州德化步行街粤海店,29,74,13780,2.6,475,186,工作日,4
43496,17,1EZZ1S0551,森马郑州德化步行街粤海店,37,101,20473,2.7,553,203,工作日,4
43496,18,1EZZ1S0551,森马郑州德化步行街粤海店,27,82,16122,3,597,197,工作日,4
43496,19,1EZZ1S0551,森马郑州德化步行街粤海店,25,77,14945,3.1,598,194,工作日,4
43496,20,1EZZ1S0551,森马郑州德化步行街粤海店,29,89,18200,3.1,628,204,工作日,4
43496,21,1EZZ1S0551,森马郑州德化步行街粤海店,20,55,10552,2.8,528,192,工作日,4
43496,22,1EZZ1S0551,森马郑州德化步行街粤海店,12,35,5509,2.9,459,157,工作日,4
43497,9,1EZZ1S0551,森马郑州德化步行街粤海店,2,5,859,2.5,430,172,工作日,5
43497,10,1EZZ1S0551,森马郑州德化步行街粤海店,9,23,4525,2.6,503,197,工作日,5
43497,11,1EZZ1S0551,森马郑州德化步行街粤海店,15,42,7045,2.8,470,168,工作日,5
43497,12,1EZZ1S0551,森马郑州德化步行街粤海店,27,66,11227,2.4,416,170,工作日,5
43497,13,1EZZ1S0551,森马郑州德化步行街粤海店,25,73,13232,2.9,529,181,工作日,5
43497,14,1EZZ1S0551,森马郑州德化步行街粤海店,26,82,15117,3.2,581,184,工作日,5
43497,15,1EZZ1S0551,森马郑州德化步行街粤海店,28,101,17943,3.6,641,178,工作日,5
43497,16,1EZZ1S0551,森马郑州德化步行街粤海店,34,96,17338,2.8,510,181,工作日,5
43497,17,1EZZ1S0551,森马郑州德化步行街粤海店,37,101,20605,2.7,557,204,工作日,5
43497,18,1EZZ1S0551,森马郑州德化步行街粤海店,30,83,14645,2.8,488,176,工作日,5
43497,19,1EZZ1S0551,森马郑州德化步行街粤海店,19,62,11460,3.3,603,185,工作日,5
43497,20,1EZZ1S0551,森马郑州德化步行街粤海店,18,60,11173,3.3,621,186,工作日,5
43497,21,1EZZ1S0551,森马郑州德化步行街粤海店,9,32,6285,3.6,698,196,工作日,5
43497,22,1EZZ1S0551,森马郑州德化步行街粤海店,12,34,4958,2.8,413,146,工作日,5
43498,9,1EZZ1S0551,森马郑州德化步行街粤海店,1,1,189,1,189,189,周末,6
43498,10,1EZZ1S0551,森马郑州德化步行街粤海店,5,15,2841,3,568,189,周末,6
43498,11,1EZZ1S0551,森马郑州德化步行街粤海店,13,35,6712,2.7,516,192,周末,6
43498,12,1EZZ1S0551,森马郑州德化步行街粤海店,17,44,7891,2.6,464,179,周末,6
43498,13,1EZZ1S0551,森马郑州德化步行街粤海店,26,79,15123,3,582,191,周末,6
43498,14,1EZZ1S0551,森马郑州德化步行街粤海店,25,68,11729,2.7,469,172,周末,6
43498,15,1EZZ1S0551,森马郑州德化步行街粤海店,36,108,18308,3,509,170,周末,6
43498,16,1EZZ1S0551,森马郑州德化步行街粤海店,37,108,21129,2.9,571,196,周末,6
43498,17,1EZZ1S0551,森马郑州德化步行街粤海店,31,89,17712,2.9,571,199,周末,6
43498,18,1EZZ1S0551,森马郑州德化步行街粤海店,27,64,12496,2.4,463,195,周末,6
43498,19,1EZZ1S0551,森马郑州德化步行街粤海店,25,66,12529,2.6,501,190,周末,6
43498,20,1EZZ1S0551,森马郑州德化步行街粤海店,18,58,10371,3.2,576,179,周末,6
43498,21,1EZZ1S0551,森马郑州德化步行街粤海店,8,20,3815,2.5,477,191,周末,6
43498,22,1EZZ1S0551,森马郑州德化步行街粤海店,8,21,3772,2.6,472,180,周末,6
43499,10,1EZZ1S0551,森马郑州德化步行街粤海店,3,8,1309,2.7,436,164,周末,7
43499,11,1EZZ1S0551,森马郑州德化步行街粤海店,9,27,4778,3,531,177,周末,7
43499,12,1EZZ1S0551,森马郑州德化步行街粤海店,21,59,10274,2.8,489,174,周末,7
43499,13,1EZZ1S0551,森马郑州德化步行街粤海店,25,74,14044,3,562,190,周末,7
43499,14,1EZZ1S0551,森马郑州德化步行街粤海店,25,66,12050,2.6,482,183,周末,7
43499,15,1EZZ1S0551,森马郑州德化步行街粤海店,29,78,15931,2.7,549,204,周末,7
43499,16,1EZZ1S0551,森马郑州德化步行街粤海店,20,45,8129,2.3,406,181,周末,7
43499,17,1EZZ1S0551,森马郑州德化步行街粤海店,28,70,13939,2.5,498,199,周末,7
43499,18,1EZZ1S0551,森马郑州德化步行街粤海店,20,55,9869,2.8,493,179,周末,7
43499,19,1EZZ1S0551,森马郑州德化步行街粤海店,10,28,5223,2.8,522,187,周末,7
43499,20,1EZZ1S0551,森马郑州德化步行街粤海店,5,16,2876,3.2,575,180,周末,7
43499,21,1EZZ1S0551,森马郑州德化步行街粤海店,5,17,3144,3.4,629,185,周末,7
43499,22,1EZZ1S0551,森马郑州德化步行街粤海店,1,7,1805,7,1805,258,周末,7
43500,10,1EZZ1S0551,森马郑州德化步行街粤海店,5,12,1479,2.4,296,123,工作日,1
43500,11,1EZZ1S0551,森马郑州德化步行街粤海店,9,21,3825,2.3,425,182,工作日,1
43500,12,1EZZ1S0551,森马郑州德化步行街粤海店,11,28,4749,2.6,432,170,工作日,1
43500,13,1EZZ1S0551,森马郑州德化步行街粤海店,10,28,4432,2.8,443,158,工作日,1
43500,14,1EZZ1S0551,森马郑州德化步行街粤海店,14,27,5073,1.9,362,188,工作日,1
43500,15,1EZZ1S0551,森马郑州德化步行街粤海店,11,24,3091,2.2,281,129,工作日,1
43501,11,1EZZ1S0551,森马郑州德化步行街粤海店,2,6,1495,3,748,249,工作日,2
43501,12,1EZZ1S0551,森马郑州德化步行街粤海店,2,10,1868,5,934,187,工作日,2
43501,13,1EZZ1S0551,森马郑州德化步行街粤海店,2,7,1260,3.5,630,180,工作日,2
43501,14,1EZZ1S0551,森马郑州德化步行街粤海店,4,12,1529,3,382,127,工作日,2
43501,15,1EZZ1S0551,森马郑州德化步行街粤海店,4,13,3098,3.3,775,238,工作日,2
43501,16,1EZZ1S0551,森马郑州德化步行街粤海店,7,13,2396,1.9,342,184,工作日,2
43501,17,1EZZ1S0551,森马郑州德化步行街粤海店,1,3,597,3,597,199,工作日,2
43502,10,1EZZ1S0551,森马郑州德化步行街粤海店,1,2,194,2,194,97,工作日,3
43502,13,1EZZ1S0551,森马郑州德化步行街粤海店,2,2,308,1,154,154,工作日,3
43502,14,1EZZ1S0551,森马郑州德化步行街粤海店,4,15,2023,3.8,506,135,工作日,3
43502,15,1EZZ1S0551,森马郑州德化步行街粤海店,1,3,736,3,736,245,工作日,3
43502,16,1EZZ1S0551,森马郑州德化步行街粤海店,7,17,2755,2.4,394,162,工作日,3
43503,10,1EZZ1S0551,森马郑州德化步行街粤海店,2,7,466,3.5,233,67,工作日,4
43503,11,1EZZ1S0551,森马郑州德化步行街粤海店,5,11,1702,2.2,340,155,工作日,4
43503,12,1EZZ1S0551,森马郑州德化步行街粤海店,3,6,911,2,304,152,工作日,4
43503,13,1EZZ1S0551,森马郑州德化步行街粤海店,5,11,2628,2.2,526,239,工作日,4
43503,14,1EZZ1S0551,森马郑州德化步行街粤海店,1,3,1150,3,1150,383,工作日,4
43503,15,1EZZ1S0551,森马郑州德化步行街粤海店,4,10,1990,2.5,498,199,工作日,4
43503,16,1EZZ1S0551,森马郑州德化步行街粤海店,9,31,4637,3.4,515,150,工作日,4
43503,17,1EZZ1S0551,森马郑州德化步行街粤海店,3,6,898,2,299,150,工作日,4
43504,13,1EZZ1S0551,森马郑州德化步行街粤海店,2,6,1399,3,700,233,工作日,5
43504,14,1EZZ1S0551,森马郑州德化步行街粤海店,2,4,627,2,314,157,工作日,5
43504,15,1EZZ1S0551,森马郑州德化步行街粤海店,1,3,780,3,780,260,工作日,5
43504,16,1EZZ1S0551,森马郑州德化步行街粤海店,5,12,1668,2.4,334,139,工作日,5
43504,17,1EZZ1S0551,森马郑州德化步行街粤海店,2,6,670,3,335,112,工作日,5
43505,11,1EZZ1S0551,森马郑州德化步行街粤海店,2,4,499,2,250,125,周末,6
43505,12,1EZZ1S0551,森马郑州德化步行街粤海店,3,5,300,1.7,100,60,周末,6
43505,13,1EZZ1S0551,森马郑州德化步行街粤海店,6,17,2971,2.8,495,175,周末,6
43505,14,1EZZ1S0551,森马郑州德化步行街粤海店,1,1,99,1,99,99,周末,6
43505,15,1EZZ1S0551,森马郑州德化步行街粤海店,7,16,3407,2.3,487,213,周末,6
43505,16,1EZZ1S0551,森马郑州德化步行街粤海店,12,31,4813,2.6,401,155,周末,6
43505,17,1EZZ1S0551,森马郑州德化步行街粤海店,2,7,1090,3.5,545,156,周末,6
43506,12,1EZZ1S0551,森马郑州德化步行街粤海店,1,3,730,3,730,243,周末,7
43506,13,1EZZ1S0551,森马郑州德化步行街粤海店,1,5,674,5,674,135,周末,7
43506,14,1EZZ1S0551,森马郑州德化步行街粤海店,5,5,1365,1,273,273,周末,7
43506,15,1EZZ1S0551,森马郑州德化步行街粤海店,2,4,923,2,462,231,周末,7
43506,16,1EZZ1S0551,森马郑州德化步行街粤海店,11,26,4859,2.4,442,187,周末,7
43506,17,1EZZ1S0551,森马郑州德化步行街粤海店,1,3,490,3,490,163,周末,7
43507,11,1EZZ1S0551,森马郑州德化步行街粤海店,1,3,750,3,750,250,工作日,1
43507,12,1EZZ1S0551,森马郑州德化步行街粤海店,5,17,3425,3.4,685,201,工作日,1
43507,13,1EZZ1S0551,森马郑州德化步行街粤海店,6,16,2388,2.7,398,149,工作日,1
43507,14,1EZZ1S0551,森马郑州德化步行街粤海店,5,13,2418,2.6,484,186,工作日,1
43507,15,1EZZ1S0551,森马郑州德化步行街粤海店,11,22,4545,2,413,207,工作日,1
43507,16,1EZZ1S0551,森马郑州德化步行街粤海店,15,26,4845,1.7,323,186,工作日,1
43507,17,1EZZ1S0551,森马郑州德化步行街粤海店,17,43,7660,2.5,451,178,工作日,1
43507,18,1EZZ1S0551,森马郑州德化步行街粤海店,5,11,1402,2.2,280,127,工作日,1
43507,19,1EZZ1S0551,森马郑州德化步行街粤海店,6,12,2029,2,338,169,工作日,1
43507,20,1EZZ1S0551,森马郑州德化步行街粤海店,7,15,2921,2.1,417,195,工作日,1
43507,21,1EZZ1S0551,森马郑州德化步行街粤海店,5,13,2281,2.6,456,175,工作日,1
43508,10,1EZZ1S0551,森马郑州德化步行街粤海店,1,1,189,1,189,189,工作日,2
43508,11,1EZZ1S0551,森马郑州德化步行街粤海店,2,3,414,1.5,207,138,工作日,2
43508,12,1EZZ1S0551,森马郑州德化步行街粤海店,7,16,2489,2.3,356,156,工作日,2
43508,13,1EZZ1S0551,森马郑州德化步行街粤海店,3,7,647,2.3,216,92,工作日,2
43508,14,1EZZ1S0551,森马郑州德化步行街粤海店,5,6,1088,1.2,218,181,工作日,2
43508,15,1EZZ1S0551,森马郑州德化步行街粤海店,20,41,7768,2.1,388,189,工作日,2
43508,16,1EZZ1S0551,森马郑州德化步行街粤海店,9,18,3502,2,389,195,工作日,2
43508,17,1EZZ1S0551,森马郑州德化步行街粤海店,8,24,3863,3,483,161,工作日,2
43508,18,1EZZ1S0551,森马郑州德化步行街粤海店,7,19,3203,2.7,458,169,工作日,2
43508,19,1EZZ1S0551,森马郑州德化步行街粤海店,7,20,4165,2.9,595,208,工作日,2
43508,20,1EZZ1S0551,森马郑州德化步行街粤海店,3,10,1649,3.3,550,165,工作日,2
43508,21,1EZZ1S0551,森马郑州德化步行街粤海店,3,7,1386,2.3,462,198,工作日,2
43508,22,1EZZ1S0551,森马郑州德化步行街粤海店,2,6,911,3,456,152,工作日,2
43509,11,1EZZ1S0551,森马郑州德化步行街粤海店,1,2,436,2,436,218,工作日,3
43509,12,1EZZ1S0551,森马郑州德化步行街粤海店,2,4,859,2,430,215,工作日,3
43509,13,1EZZ1S0551,森马郑州德化步行街粤海店,2,5,625,2.5,313,125,工作日,3
43509,14,1EZZ1S0551,森马郑州德化步行街粤海店,10,27,4472,2.7,447,166,工作日,3
43509,15,1EZZ1S0551,森马郑州德化步行街粤海店,14,31,7204,2.2,515,232,工作日,3
43509,16,1EZZ1S0551,森马郑州德化步行街粤海店,11,22,4113,2,374,187,工作日,3
43509,17,1EZZ1S0551,森马郑州德化步行街粤海店,4,11,2545,2.8,636,231,工作日,3
43509,18,1EZZ1S0551,森马郑州德化步行街粤海店,3,7,1397,2.3,466,200,工作日,3
43509,19,1EZZ1S0551,森马郑州德化步行街粤海店,6,14,2241,2.3,374,160,工作日,3
43509,20,1EZZ1S0551,森马郑州德化步行街粤海店,1,5,830,5,830,166,工作日,3
43509,21,1EZZ1S0551,森马郑州德化步行街粤海店,2,5,995,2.5,498,199,工作日,3
43509,22,1EZZ1S0551,森马郑州德化步行街粤海店,1,3,330,3,330,110,工作日,3
43510,11,1EZZ1S0551,森马郑州德化步行街粤海店,3,6,1169,2,390,195,工作日,4
43510,12,1EZZ1S0551,森马郑州德化步行街粤海店,2,2,402,1,201,201,工作日,4
43510,14,1EZZ1S0551,森马郑州德化步行街粤海店,7,16,2620,2.3,374,164,工作日,4
43510,15,1EZZ1S0551,森马郑州德化步行街粤海店,5,8,1390,1.6,278,174,工作日,4
43510,16,1EZZ1S0551,森马郑州德化步行街粤海店,9,25,3965,2.8,441,159,工作日,4
43510,17,1EZZ1S0551,森马郑州德化步行街粤海店,9,22,3674,2.4,408,167,工作日,4
43510,18,1EZZ1S0551,森马郑州德化步行街粤海店,6,22,3439,3.7,573,156,工作日,4
43510,19,1EZZ1S0551,森马郑州德化步行街粤海店,5,17,2765,3.4,553,163,工作日,4
43510,20,1EZZ1S0551,森马郑州德化步行街粤海店,9,16,3109,1.8,345,194,工作日,4
43510,21,1EZZ1S0551,森马郑州德化步行街粤海店,7,21,3484,3,498,166,工作日,4
43510,22,1EZZ1S0551,森马郑州德化步行街粤海店,3,6,1389,2,463,232,工作日,4
43511,9,1EZZ1S0551,森马郑州德化步行街粤海店,1,2,36,2,36,18,工作日,5
43511,11,1EZZ1S0551,森马郑州德化步行街粤海店,3,4,966,1.3,322,242,工作日,5
43511,12,1EZZ1S0551,森马郑州德化步行街粤海店,1,2,128,2,128,64,工作日,5
43511,13,1EZZ1S0551,森马郑州德化步行街粤海店,3,4,873,1.3,291,218,工作日,5
43511,14,1EZZ1S0551,森马郑州德化步行街粤海店,6,17,3460,2.8,577,204,工作日,5
43511,15,1EZZ1S0551,森马郑州德化步行街粤海店,8,16,3026,2,378,189,工作日,5
43511,16,1EZZ1S0551,森马郑州德化步行街粤海店,5,18,3430,3.6,686,191,工作日,5
43511,17,1EZZ1S0551,森马郑州德化步行街粤海店,4,10,1555,2.5,389,156,工作日,5
43511,18,1EZZ1S0551,森马郑州德化步行街粤海店,7,15,2954,2.1,422,197,工作日,5
43511,19,1EZZ1S0551,森马郑州德化步行街粤海店,4,7,1254,1.8,314,179,工作日,5
43511,20,1EZZ1S0551,森马郑州德化步行街粤海店,7,21,3243,3,463,154,工作日,5
43511,21,1EZZ1S0551,森马郑州德化步行街粤海店,6,14,2763,2.3,461,197,工作日,5
43512,10,1EZZ1S0551,森马郑州德化步行街粤海店,2,6,1020,3,510,170,周末,6
43512,11,1EZZ1S0551,森马郑州德化步行街粤海店,6,16,3241,2.7,540,203,周末,6
43512,12,1EZZ1S0551,森马郑州德化步行街粤海店,3,13,2132,4.3,711,164,周末,6
43512,13,1EZZ1S0551,森马郑州德化步行街粤海店,9,17,3178,1.9,353,187,周末,6
43512,14,1EZZ1S0551,森马郑州德化步行街粤海店,9,17,3479,1.9,387,205,周末,6
43512,15,1EZZ1S0551,森马郑州德化步行街粤海店,13,34,7367,2.6,567,217,周末,6
43512,16,1EZZ1S0551,森马郑州德化步行街粤海店,12,32,6004,2.7,500,188,周末,6
43512,17,1EZZ1S0551,森马郑州德化步行街粤海店,12,21,5142,1.8,429,245,周末,6
43512,18,1EZZ1S0551,森马郑州德化步行街粤海店,25,53,10135,2.1,405,191,周末,6
43512,19,1EZZ1S0551,森马郑州德化步行街粤海店,6,12,1968,2,328,164,周末,6
43512,20,1EZZ1S0551,森马郑州德化步行街粤海店,10,27,5635,2.7,564,209,周末,6
43512,21,1EZZ1S0551,森马郑州德化步行街粤海店,10,24,4026,2.4,403,168,周末,6
43512,22,1EZZ1S0551,森马郑州德化步行街粤海店,2,7,1005,3.5,503,144,周末,6
43513,9,1EZZ1S0551,森马郑州德化步行街粤海店,1,1,259,1,259,259,周末,7
43513,10,1EZZ1S0551,森马郑州德化步行街粤海店,3,7,1243,2.3,414,178,周末,7
43513,11,1EZZ1S0551,森马郑州德化步行街粤海店,2,5,892,2.5,446,178,周末,7
43513,12,1EZZ1S0551,森马郑州德化步行街粤海店,4,13,2573,3.3,643,198,周末,7
43513,13,1EZZ1S0551,森马郑州德化步行街粤海店,10,23,4327,2.3,433,188,周末,7
43513,14,1EZZ1S0551,森马郑州德化步行街粤海店,25,62,13329,2.5,533,215,周末,7
43513,15,1EZZ1S0551,森马郑州德化步行街粤海店,21,35,6740,1.7,321,193,周末,7
43513,16,1EZZ1S0551,森马郑州德化步行街粤海店,19,39,6319,2.1,333,162,周末,7
43513,17,1EZZ1S0551,森马郑州德化步行街粤海店,17,37,6927,2.2,407,187,周末,7
43513,18,1EZZ1S0551,森马郑州德化步行街粤海店,19,45,8178,2.4,430,182,周末,7
43513,19,1EZZ1S0551,森马郑州德化步行街粤海店,12,25,4887,2.1,407,195,周末,7
43513,20,1EZZ1S0551,森马郑州德化步行街粤海店,10,24,4417,2.4,442,184,周末,7
43513,21,1EZZ1S0551,森马郑州德化步行街粤海店,9,22,5216,2.4,580,237,周末,7
43513,22,1EZZ1S0551,森马郑州德化步行街粤海店,2,4,458,2,229,115,周末,7
43514,10,1EZZ1S0551,森马郑州德化步行街粤海店,1,2,298,2,298,149,工作日,1
43514,11,1EZZ1S0551,森马郑州德化步行街粤海店,2,3,389,1.5,195,130,工作日,1
43514,12,1EZZ1S0551,森马郑州德化步行街粤海店,2,6,1367,3,684,228,工作日,1
43514,13,1EZZ1S0551,森马郑州德化步行街粤海店,3,5,1248,1.7,416,250,工作日,1
43514,14,1EZZ1S0551,森马郑州德化步行街粤海店,4,8,1247,2,312,156,工作日,1
43514,15,1EZZ1S0551,森马郑州德化步行街粤海店,11,26,4583,2.4,417,176,工作日,1
43514,16,1EZZ1S0551,森马郑州德化步行街粤海店,10,18,3311,1.8,331,184,工作日,1
