id,品牌,名称,省份,城市,区县,地址,属性,经纬度,距离
B0FFJO5K6V,森马,森马(首创奥特莱斯店),江苏省,苏州市,昆山市,东城大道501号首创奥特莱斯E区1层,成人,"121.061577,31.365429",300
B0FFIL8SH6,森马,森马(苏州中心商场),江苏省,苏州市,苏州工业园区,苏州中心商场,成人,"120.677256,31.316747",1165
B0FFHYN4QY,森马,森马(五洲·哥伦布广场店),江苏省,无锡市,梁溪区,广益哥伦布广场家乐福超市一楼,成人,"120.335725,31.593096",1499
B0FFHSIRGB,森马,森马(观前街店),江苏省,苏州市,姑苏区,观前街92号,成人,"120.626801,31.311460",53
B0FFHNI6HS,森马,森马(兴宁街店),江苏省,无锡市,梁溪区,皇亭广场1127-1128号,成人,"120.300866,31.577108",3424
B0FFHDU03C,森马,森马(卓冉瞻园奥特莱斯),江苏省,南京市,秦淮区,詹园路9号卓冉瞻园奥特莱斯1F层,成人,"118.787344,32.019242",1208
B0FFHDAE44,森马,森马(凯德广场店),江苏省,扬州市,邗江区,扬子江北路101号凯德广场F1层,成人,"119.415711,32.398210",137
B0FFGIQHRP,森马,森马(人民南路),江苏省,苏州市,昆山市,人民南路183号,成人,"120.957930,31.376232",146
B0FFG63AOU,森马,森马(徐州中山堂店),江苏省,徐州市,鼓楼区,淮海东路69-7号,成人,"117.190217,34.263925",4371
B0FFG4B2KF,森马,森马(新医路店),江苏省,南京市,江宁区,上元二街325号,成人,"118.847041,31.953556",2368
B0FFFXM3QQ,森马,森马(新东坊商业街店),江苏省,无锡市,新吴区,新区坊镇路19号附近(近新东坊商业街),成人,"120.388960,31.557911",1080
B0FFFPLW1A,森马,森马(卓冉瞻园奥特莱斯店),江苏省,南京市,秦淮区,贡院街139号,成人,"118.787392,32.019254",2677
B0FFFF6ZEX,森马,森马(人民北路),江苏省,苏州市,昆山市,[],成人,"120.957708,31.378306",1664
B0FFF61TEC,森马,森马(迈皋桥店),江苏省,南京市,栖霞区,和燕路348号沃尔玛1层,成人,"118.812010,32.106796",757
B0FFF3KY2I,森马,森马(新百店),江苏省,南京市,秦淮区,中山南路3号南京新百6楼(近新街口地铁站),成人,"118.785736,32.040138",2644
B020316MVT,森马,森马(建军中路店),江苏省,盐城市,亭湖区,建军中路59号中茵海华广场14号楼107号,成人,"120.138339,33.382782",1819
B02020HQKU,森马,森马(文昌中路店),江苏省,扬州市,广陵区,文昌中路180号三元商场1-2层,成人,"119.435615,32.394332",2176
B020017NUK,森马,森马(颜北弄),江苏省,苏州市,常熟市,方塔东街10号,成人,"120.753529,31.643617",2645
B001911RAE,森马,森马(贡院西街),江苏省,南京市,秦淮区,夫子庙贡院西街48号,成人,"118.789118,32.021942",2859
B00190CYRN,森马,森马(先锋奥特莱斯商场店),江苏省,南京市,鼓楼区,中央路417号先锋奥特莱斯商场F2层,成人,"118.783015,32.087482",184
B001909O85,森马,森马(贡院街店),江苏省,南京市,秦淮区,南京夫子庙-秦淮风光带贡院街99-2号,成人,"118.790537,32.020579",2053
B0FFH66TY5,森马,森马(湟里店),江苏省,常州市,武进区,湟里镇埠新中路208号,成人,"119.710904,31.639354",1475
B02001B8D6,森马,森马(南丰西路店),江苏省,苏州市,张家港市,南丰西路71号,成人,"120.667468,31.879845",1806
B0FFGHCKFD,森马,森马(锦丰泰盛生活广场),江苏省,苏州市,苏州工业园区,唯亭镇葑亭大道锦丰泰盛生活广场F2层,成人,"120.696458,31.344887",581
B0FFG2NREB,森马,森马(东莱西路),江苏省,苏州市,张家港市,东莱西路与农贸路交叉口东50米,成人,"120.603306,31.889869",1111
B0FFFZU7IZ,森马,森马(诚信大道店),江苏省,南京市,江宁区,诚信大道990号,成人,"118.834141,31.908977",1363
B020017QM7,森马,森马(郭新西路店),江苏省,苏州市,吴中区,郭巷郭新西路66号,成人,"120.666001,31.249461",2075
B020017EZE,森马,森马(港龙枫桥商业街店),江苏省,苏州市,虎丘区,高新区港龙枫桥商业街,成人,"120.539098,31.309667",3115
B020007ALH,森马,森马(浦南店),江苏省,苏州市,吴江区,经济技术开发区芦墟镇浦南路495-497号,成人,"120.839859,31.008340",2794
B02001B1LM,森马,森马(中心路店),江苏省,苏州市,虎丘区,新区通安镇中心路63号,成人,"120.455919,31.369011",3727
B020704HX0,森马,森马(兴镇路店),江苏省,常州市,新北区,孟河镇兴镇路307号,成人,"119.856136,32.009290",1836
B0FFFWO7OJ,森马,森马(塘市街),江苏省,苏州市,张家港市,沙锡路与镇中东路交叉口西北100米,成人,"120.557039,31.815063",1518
B0207036CA,森马,森马(珠光街),江苏省,常州市,武进区,珠光大街43号,成人,"120.082952,31.645211",1814
B02010U2BK,森马,森马(开发商厦西),江苏省,南通市,如东县,江海西路127附近,成人,"120.824792,32.350120",3975
B02000K4YF,森马,森马(北门路),江苏省,苏州市,昆山市,玉山镇北门路329号,成人,"120.952179,31.401658",3513
B01FE15Y6Y,森马,森马(自由街店),江苏省,无锡市,江阴市,文星路与自由街交叉口西南50米,成人,"120.466912,31.833911",571
B0FFL5X3EW,森马,森马(司马坊商业步行街),江苏省,常州市,金坛区,[],成人,"119.576577,31.742810",1448
B0FFL3EX5I,森马,森马(五洲国际广场店),江苏省,无锡市,江阴市,常澄路1号五洲国际广场F2,成人,"119.992500,31.852417",2358
B0FFJONOPK,森马,森马(南京大厂鑫乐广场店),江苏省,南京市,六合区,新华路138号鑫乐生活广场2层,成人,"118.747101,32.222211",1590
B0FFIZJZQB,森马,森马(新丰鞋业市场店),江苏省,苏州市,常熟市,招商南路55号新丰鞋业市场F3,成人,"120.740569,31.624377",3202
B0FFIDSUOS,森马,森马(润泽嘉园东北),江苏省,南通市,如皋市,丁堰镇丁新中路180号,成人,"120.713064,32.361035",1577
B0FFHN46KZ,森马,森马(袁桥店),江苏省,南通市,如皋市,仙鹤路与正通路交叉口东南50米,成人,"120.475975,32.359353",4275
B0FFHJ4GND,森马,森马(新城吾悦广场店),江苏省,苏州市,吴江区,太湖新城镇开平路2218号吾悦广场2楼,成人,"120.618429,31.137908",791
B0FFHFOYLI,森马,森马(新地西路),江苏省,南通市,通州区,新地北路与新地西路交叉口东南100米中共通州区兴仁镇委员会党校附近,成人,"120.943420,32.061970",3544
B0FFHE58K1,森马,森马(马新路),江苏省,南通市,如东县,马塘镇马塘中学对面,成人,"121.044309,32.316548",353
B0FFHBN07W,森马,森马(燕川花苑店),江苏省,南通市,如东县,岔河镇燕川花苑,成人,"120.924157,32.350929",101
B0FFH9SO21,森马,森马(兴原路店),江苏省,南通市,如皋市,下原镇迎驾路27号,成人,"120.639600,32.227818",646
B0FFH9BF8N,森马,森马(卓吾路店),江苏省,南通市,如皋市,卓吾路与011县道交叉口西100米,成人,"120.565320,32.283491",2454
B0FFH6UM4I,森马,森马(慕斯荟店),江苏省,南京市,浦口区,浦珠南路26号MS慕斯荟F2层,成人,"118.646621,32.074121",365
B0FFH63Q4N,森马,森马(八滩中路),江苏省,盐城市,滨海县,八滩中路与八滩西路交叉口东南方向100米,成人,"120.074568,34.144271",1062
B0FFH2WCHA,森马,森马(汇邻广场店),江苏省,苏州市,姑苏区,南园南路5号汇邻广场5号商城2层,成人,"120.636246,31.282625",2762
B0FFGZXY8E,森马,森马(瓜洲店),江苏省,扬州市,邗江区,瓜洲镇洛家东路,成人,"119.388279,32.250966",659
B0FFGZWHVC,森马,森马(陈集中心商业街),江苏省,扬州市,仪征市,陈集中心商业街与302县道交叉口西北50米,成人,"119.190538,32.482598",1460
B0FFGW245W,森马,森马(家乐福店),江苏省,苏州市,苏州工业园区,园区葑谊街266号东环家乐福一楼,成人,"120.656405,31.290042",715
B0FFGKBFH6,森马,森马(锦福路),江苏省,苏州市,吴中区,临湖镇浦庄锦福路15号,成人,"120.505944,31.162743",44
B0FFGHCKF0,森马,森马(无锡淀山湖淀兴路一店),江苏省,苏州市,昆山市,淀山湖镇淀兴路698号,成人,"121.030356,31.181823",3154
B0FFGFB6LU,森马,森马(斜塘店),江苏省,苏州市,苏州工业园区,敦煌路28号联丰广场B幢F1层,成人,"120.736958,31.296862",1232
B0FFGCB1VM,森马,森马(花溪路店),江苏省,苏州市,昆山市,花桥镇鑫隆广场168号8号楼20室,成人,"121.092565,31.303564",4464
B0FFG7ISK1,森马,森马(公园中路店),江苏省,南通市,启东市,欧洲风情街68-70号1-2层,成人,"121.662424,31.807723",2445
B0FFG7HGUR,森马,森马(搬经专卖店),江苏省,南通市,如皋市,搬经镇绘龙路一号,成人,"120.412418,32.307397",979
B0FFG42BZE,森马,森马(洪坝路),江苏省,南通市,如皋市,洪坝路与314县道交叉口东北150米,成人,"120.697090,32.276396",705
B0FFG2ILKF,森马,森马(中兴街店),江苏省,苏州市,太仓市,浮桥镇中兴街188号,成人,"121.211427,31.598747",4483
B0FFG178AE,森马,森马(洛社镇个体经济服务管理中心东),江苏省,无锡市,惠山区,中兴东路48(洛社镇个体经济服务管理中心东),成人,"120.190428,31.645111",3171
B0FFG022D4,森马,森马(新医路店),江苏省,南京市,江宁区,步行街2幢,成人,"118.845677,31.952944",3868
B0FFFXM936,森马,森马(周庄店),江苏省,无锡市,江阴市,兴隆南路68号,成人,"120.411134,31.859424",3557
B0FFFXM7VU,森马,森马(好购购物中心北),江苏省,无锡市,惠山区,迎新路与长宁路交叉口东北50米,成人,"120.354541,31.673701",3728
B0FFFXM39H,森马,森马(黄龙山步行街),江苏省,无锡市,宜兴市,丁蜀镇黄龙山街1号(近黄龙山步行街),成人,"119.851024,31.257959",3318
B0FFFX2CZS,森马,森马(海门市第四人民医院东南),江苏省,南通市,海门市,四甲镇,成人,"121.274620,32.010520",281
B0FFFX19FE,森马,森马(交通中路),江苏省,南通市,通州区,交通中路与府东路交叉口东150米,成人,"121.189180,32.021603",1716
B0FFFWKZRD,森马,森马(大仪镇店),江苏省,扬州市,仪征市,人民路玉梅服饰东南25米,成人,"119.244736,32.537751",2246
B0FFFTXWO1,森马,森马(三星路店),江苏省,扬州市,广陵区,三星路5号,成人,"119.524570,32.307421",1443
B0FFFSYG45,森马,森马(新大街店),江苏省,连云港市,海州区,东门街与新大街交叉口东50米,成人,"119.229938,34.562720",1169
B0FFFDGM4P,森马,森马(澳林广场店),江苏省,南京市,浦口区,浦珠北路126号澳林购物广场1层,成人,"118.698956,32.112975",4073
B0FFFA2ACQ,森马,森马(文鼎广场店),江苏省,南京市,江宁区,格致路99号文鼎广场七栋F1层,成人,"118.898694,31.915262",3139
B0FFF5TJCY,森马,森马(富腾奥特莱斯商场),江苏省,南京市,江宁区,金箔路138号富腾奥特莱斯商场F1层,成人,"118.851632,31.949455",1682
B0FFF45Q4B,森马,森马(孙园大街),江苏省,宿迁市,泗洪县,孙园大街149乡道中国移动对面,成人,"118.371385,33.390596",3317
B0FFF43ICA,森马,森马(三星北路),江苏省,泰州市,高港区,三星北路81号,成人,"119.914677,32.352607",3901
B0FFF3KY28,森马,森马(华地百货和信店),江苏省,无锡市,宜兴市,人民中路228号F5层B10,成人,"119.818332,31.367059",417
B0FFF2QIL0,森马,森马(长康路店),江苏省,苏州市,相城区,东新街迪信通手机大卖场旁,成人,"120.511964,31.433641",2221
B020F0IH3E,森马,森马(凤凰花园西),江苏省,宿迁市,泗洪县,双中东路(凤凰花园西),成人,"118.190251,33.222560",521
B020B0O6U6,森马,森马(戴窑商城),江苏省,泰州市,兴化市,三桥路与廉广线交叉口西100米,成人,"120.215575,32.929628",2174
B02070S0J1,森马,森马(竹园西路店),江苏省,常州市,武进区,竹园西路33号,成人,"119.895094,31.729828",2934
B020705PB3,森马,森马(常州市武进区财政局遥观分局南),江苏省,常州市,武进区,建设南路31号(常州市武进区财政局遥观分局南),成人,"120.033974,31.699217",2172
B0207036C9,森马,森马(礼加新西街),江苏省,常州市,武进区,礼加新西街17号附近,成人,"120.013169,31.627106",2582
B0207036C4,森马,森马(庙桥医院东南),江苏省,常州市,武进区,东环路82号(庙桥医院东南),成人,"119.982723,31.649774",3737
B0207036C1,森马,森马(新业街店),江苏省,常州市,新北区,新业街145号(近兴业广场),成人,"119.994144,31.938443",3698
B0207024QU,森马,森马(美士隆三路店),江苏省,常州市,武进区,美士隆市场187(横山桥镇爱国卫生运动委员会办公室西),成人,"120.114286,31.764134",2632
B02050TD7J,森马,森马(马坝镇),江苏省,淮安市,盱眙县,201县道家家乐超市专卖店旁,成人,"118.785643,32.979211",2538
B02040QOQX,森马,森马(徐州沛县汉城路三店),江苏省,徐州市,沛县,汉城路与汉街交叉口北150米,成人,"116.933207,34.732065",2855
B020318SMU,森马,森马(人民路),江苏省,盐城市,响水县,人民路60号附近,成人,"119.810430,34.378300",4022
B0202167XQ,森马,森马(红星东街店),江苏省,扬州市,广陵区,红星路070号,成人,"119.633527,32.300997",4056
B0202166OU,森马,森马(红旗北路),江苏省,扬州市,高邮市,红旗路与育才路交叉口东南50米,成人,"119.250575,32.627972",3003
B0FFK52W2N,森马,森马(万达广场),江苏省,常州市,武进区,花园街301号万达广场F2层2011,成人,"119.947898,31.734149",2313
B020215G76,森马,森马(安乐寺路),江苏省,扬州市,高邮市,安乐寺路9号附近,成人,"119.616074,33.037516",4224
B020202BKA,森马,森马(公道专卖店),江苏省,扬州市,邗江区,公道镇,成人,"119.352362,32.586029",2079
B02010X1V9,森马,森马(新地南路),江苏省,南通市,通州区,兴隆花苑4幢-03号,成人,"120.943438,32.061934",3467
B0FFIQCIS0,森马,森马(解放中路店),江苏省,南通市,海门市,经济技术开发区解放中路1072号,成人,"121.167708,31.893048",3562
B0FFIB0Y9X,森马,森马(天鼎购物休闲广场北),江苏省,南通市,启东市,公安巷与民乐中路交叉口南150米,成人,"121.663135,31.809564",259
B0FFI64IYA,森马,森马(鼓楼路步行街店),江苏省,盐城市,东台市,东台镇鼓楼中路43号,成人,"120.318535,32.845479",783
B0FFHYJ760,森马,森马(宝龙广场),江苏省,镇江市,丹徒区,谷阳中大道75号宝龙广场F1层,成人,"119.447577,32.126784",2490
B0FFHUBANI,森马,森马(宿迁幸福中路一店),江苏省,宿迁市,宿城区,幸福路37号,成人,"118.299832,33.953106",3009
B02010VWEF,森马,森马(袁桥店),江苏省,南通市,如皋市,正通路与015乡道交叉口东北150米,成人,"120.475195,32.362931",993
B02010VS5I,森马,森马(环镇富民路),江苏省,南通市,通州区,三余镇人民路与环镇富民路交叉口50米,成人,"121.288656,32.131613",3859
B02010VRU1,森马,森马(育贤西路),江苏省,南通市,如皋市,育贤西路西50米,成人,"120.459718,32.254445",1414
B02010VRJK,森马,森马(镇中路店),江苏省,南通市,通州区,川姜镇川港社区居委三组(通启路北),成人,"121.066321,31.926768",3487
B02010VRF1,森马,森马(千河路),江苏省,南通市,海门市,029县道附近正余镇人民路30号,成人,"121.368117,32.059525",3448
B02010VE1S,森马,森马(米市桥西路店),江苏省,南通市,通州区,石港镇米市桥中路39号附近,成人,"120.979982,32.216757",1160
B02010VDYB,森马,森马(先锋店),江苏省,南通市,通州区,兴园路与通甲路交叉口东南50米,成人,"120.975823,32.006530",3362
B0FFHRBEVN,森马,森马(万达广场),江苏省,连云港市,海州区,凌州东路7号万达广场F2层,成人,"119.216299,34.617925",4101
B0FFHQ37IH,森马,森马(5洲商业广场店),江苏省,无锡市,锡山区,五洲商业广场9-1038,成人,"120.552228,31.621162",4055
B02010U0IC,森马,森马(中市街店),江苏省,南通市,如东县,中市街与215县道交叉口西南50米,成人,"120.893579,32.516598",3117
B02010TQ21,森马,森马(海安店),江苏省,南通市,海安市,人民中路32-2号,成人,"120.460231,32.544516",2660
B020106NW9,森马,森马(缘园西南),江苏省,南通市,如皋市,华山路与204国道交叉口东南100米,成人,"120.691786,32.140077",3902
B0FFHIMZ27,森马,森马(宝龙广场店),江苏省,常州市,钟楼区,水杉路与茶花路交叉口宝龙广场2层,成人,"119.895985,31.792048",2755
B020105BDW,森马,森马(如皋市石庄医院东南),江苏省,南通市,如皋市,石庄镇南大街,成人,"120.524213,32.145134",4431
B0FFGPWIIB,森马,森马(牌楼中路店),江苏省,泰州市,兴化市,牌楼中路与英武中路交叉口西南50米,成人,"119.839870,32.933407",126
B0FFGPMQBB,森马,森马(步行街),江苏省,南通市,通州区,建设路53号东方大厦,成人,"121.074800,32.085180",2351
B0FFGPGE7V,森马,森马(苏州江阴人民路一店),江苏省,无锡市,江阴市,人民中路69号,成人,"120.273895,31.905558",1318
B020103JER,森马,森马(海安店),江苏省,南通市,海安市,人民中路14-3号,成人,"120.461230,32.544736",1994
B02001II3Y,森马,森马(翠坊北街店),江苏省,苏州市,吴中区,翠坊街14号女人世界时尚购物广场1层,成人,"120.517396,31.252154",3169
B0FFGENOV7,森马,森马(安东北路店),江苏省,淮安市,涟水县,安东北路120号附近,成人,"119.272607,33.772368",2240
B0FFGE98IP,森马,森马(谷阳中大道),江苏省,镇江市,丹徒区,谷阳中大道75号宝龙城市广场1层,成人,"119.447407,32.127720",3615
B0FFGB1RRQ,森马,森马(万达广场),江苏省,淮安市,清江浦区,清江浦区清江浦区翔宇中道169号淮安万达广场2层,成人,"119.046117,33.600183",3073
B02001ENHN,森马,森马(鹤溪路),江苏省,苏州市,相城区,望亭镇鹤溪路567号,成人,"120.444350,31.428889",1301
