first_category_code,first_category_name,second_category_code,second_category_name,productName,littlecode,sales,mainPic,season,originPrice,preSaleName,littlename,minPrice,sex,styleText,material,categoryCode,productCode,label,size
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(条纹) 416367,416367,3,/hmall/test/u0000000004614/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(条纹),40.0,【特别尺码】男装,"['16 红色', '66 蓝色']",棉,"['1292499992', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL', '1421456913']",u0000000004614,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(条纹) 416367,416367,27,/hmall/test/u0000000004582/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(条纹),40.0,男装,"['16 红色', '66 蓝色']",棉,"['1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL', '1421456913']",u0000000004582,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 针织短裤(三角) 415026,415026,3,/hmall/test/u0000000004602/main/first/561/1.jpg,2019年春季,40.0,,针织短裤(三角),35.0,【特别尺码】男装,"['09 黑色', '56 橄榄色']",棉,"['1292499992', '1419837874', '1421098446', '368897610', '4181207028', 'ALL', '1421456913']",u0000000004602,active_tags,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 针织短裤(三角) 415026,415026,16,/hmall/test/u0000000004627/main/first/561/1.jpg,2019年春季,40.0,,针织短裤(三角),35.0,男装,"['09 黑色', '56 橄榄色']",棉,"['1419837874', '1421098446', '368897610', '4181207028', 'ALL', '1421456913']",u0000000004627,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(条纹) 415007,415007,10,/hmall/test/u0000000004594/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(条纹),40.0,【特别尺码】男装,"['07 青灰色', '68 深蓝色']",棉,"['1292499992', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL', '1421456913']",u0000000004594,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(条纹) 415007,415007,23,/hmall/test/u0000000004576/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(条纹),40.0,男装,"['07 青灰色', '68 深蓝色']",棉,"['1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL', '1421456913']",u0000000004576,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(印花) 414999,414999,29,/hmall/test/u0000000004539/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(印花),40.0,男装,"['07 青灰色', '17 枣红色']",棉,"['1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL', '1421456913']",u0000000004539,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(低腰) 414989,414989,1,/hmall/test/u0000000004619/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,【特别尺码】男装,"['03 灰色', '63 天蓝色']",棉,"['1292499992', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL', '1421456913']",u0000000004619,new_product,"['SMA007', 'SMA008']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(低腰) 414989,414989,20,/hmall/test/u0000000004618/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,男装,"['03 灰色', '63 天蓝色']",棉,"['1421098446', '1419837874', '368897610', '4181207028', '874111128', 'ALL', '1421456913']",u0000000004618,new_product,"['SMA004', 'SMA005', 'SMA006', 'SMA003']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(低腰) 417043,417043,12,/hmall/test/u0000000005069/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,男装,"['16 红色', '69 藏青色']",棉,"['1421456913', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005069,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 平脚短裤(印花) 415018,415018,11,/hmall/test/u0000000004418/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤(印花),35.0,【特别尺码】男装,"['02 浅灰色', '69 藏青色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '3000015', '3000099', '3000207', '368897610', '4181207028', 'ALL']",u0000000004418,active_tags,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,【设计师合作款】男装 HEATTECH罗纹针织短裤 413301,413301,15036,/hmall/test/u0000000003520/main/first/561/1.jpg,2018年冬季,99.0,,HEATTECH罗纹针织短裤,59.0,【设计师合作款】男装,"['00 白色', '08 深灰色', '09 黑色']",聚酯纤维,"['1422365040', '1421174379', '10000201', '10000202', '1299866055', '3000013', '3000014', '3000015', '3000207', '3000222', '368897610', 'ALL']",u0000000003520,active_tags,"['SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【设计师合作款】男装 HEATTECH罗纹针织短裤(三角) 413298,413298,5740,/hmall/test/u0000000003518/main/first/561/1.jpg,2018年冬季,99.0,,HEATTECH罗纹针织短裤(三角),59.0,【设计师合作款】男装,"['00 白色', '08 深灰色', '09 黑色']",聚酯纤维,"['1422365040', '1421174379', '10000201', '10000202', '1299866055', '3000013', '3000014', '3000015', '3000207', '3000222', '368897610', 'ALL']",u0000000003518,active_tags,"['SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(低腰) 405250,405250,4,/hmall/test/u0000000003413/main/first/561/1.jpg,2018年春季,40.0,,SUPIMA COTTON针织短裤(低腰),19.0,男装,['27 橙褐色'],棉,"['368897610', '874111128', 'ALL']",u0000000003413,concessional_rate,['SMA004']
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(低腰) 404041,404041,59,/hmall/test/u0000000003412/main/first/561/1.jpg,2018年春季,40.0,,SUPIMA COTTON针织短裤(低腰),19.0,男装,['09 黑色'],棉,"['368897610', '874111128', 'ALL']",u0000000003412,concessional_rate,['SMA005']
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(普通腰) 414998,414998,98,/hmall/test/u0000000004390/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(普通腰),40.0,男装,"['63 天蓝色', '65 宝蓝色']",棉,"['1421456913', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000004390,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 平脚短裤(印花) 415015,415015,4,/hmall/test/u0000000004228/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤(印花),40.0,【特别尺码】男装,"['09 黑色', '10 水粉色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '368897610', '4181207028', 'ALL']",u0000000004228,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(普通腰) 414998,414998,13,/hmall/test/u0000000004408/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(普通腰),40.0,【特别尺码】男装,"['63 天蓝色', '65 宝蓝色']",棉,"['368897610', '4181207028', '874111128', 'ALL', '1421456913', '1292499992', '1419837874', '1421098446']",u0000000004408,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(普通腰) 415000,415000,64,/hmall/test/u0000000005045/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(普通腰),40.0,男装,"['09 黑色', '69 藏青色']",棉,"['1421456913', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005045,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(低腰) 414991,414991,38,/hmall/test/u0000000005029/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,男装,"['16 红色', '58 深绿色']",棉,"['1421456913', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005029,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(印花) 415005,415005,6,/hmall/test/u0000000005052/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(印花),40.0,【特别尺码】男装,"['09 黑色', '56 橄榄色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005052,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON袜子 416314,416314,73,/hmall/test/u0000000005156/main/first/561/1.jpg,2019年春季,27.0,,SUPIMA COTTON袜子,27.0,男装,"['00 白色', '03 灰色', '08 深灰色', '09 黑色', '61 水蓝色', '69 藏青色']",棉,"['1421456913', '1419837874', '1421098446', '368897610', '4181207031', '874111128', 'ALL']",u0000000005156,new_product,['MSC025']
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(低腰) 414986,414986,13,/hmall/test/u0000000005131/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,【特别尺码】男装,"['08 深灰色', '69 藏青色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005131,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(低腰) 414986,414986,109,/hmall/test/u0000000005020/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,男装,"['08 深灰色', '69 藏青色']",棉,"['1421456913', 'ALL', '368897610', '874111128', '1419837874']",u0000000005020,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(普通腰) 415000,415000,10,/hmall/test/u0000000005135/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(普通腰),40.0,【特别尺码】男装,"['09 黑色', '69 藏青色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005135,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(普通腰) 414068,414068,218,/hmall/test/u0000000005130/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(普通腰),40.0,男装,"['00 白色', '04 烟灰色', '07 青灰色', '09 黑色', '15 珊瑚红色', '16 红色', '65 宝蓝色', '69 藏青色']",棉,"['1421456913', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005130,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(印花) 417031,417031,3,/hmall/test/u0000000004623/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(印花),40.0,【特别尺码】男装,"['04 烟灰色', '55 青绿色']",棉,"['1419837874', 'ALL', '368897610', '874111128', '1292499992', '1421456913']",u0000000004623,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(低腰) 414992,414992,27,/hmall/test/u0000000005034/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,男装,"['06 铅灰色', '64 湖蓝色']",棉,"['874111128', 'ALL', '1421456913', '1419837874', '1421098446', '368897610', '4181207028']",u0000000005034,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(低腰) 414067,414067,19,/hmall/test/u0000000005177/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,【特别尺码】男装,"['00 白色', '02 浅灰色', '09 黑色', '16 红色', '58 深绿色', '69 藏青色']",棉,"['1421456913', 'ALL', '368897610', '874111128', '1292499992', '1419837874']",u0000000005177,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(条纹) 416366,416366,69,/hmall/test/u0000000005061/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(条纹),40.0,男装,"['09 黑色', '69 藏青色']",棉,"['1421456913', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005061,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 平脚短裤(印花) 415016,415016,3,/hmall/test/u0000000004232/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤(印花),40.0,【特别尺码】男装,"['61 水蓝色', '69 藏青色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '368897610', '4181207028', 'ALL']",u0000000004232,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(条纹) 416366,416366,7,/hmall/test/u0000000005065/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(条纹),40.0,【特别尺码】男装,"['09 黑色', '69 藏青色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005065,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(印花) 415005,415005,54,/hmall/test/u0000000005047/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(印花),40.0,男装,"['09 黑色', '56 橄榄色']",棉,"['1419837874', '1421456913', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005047,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(低腰) 414991,414991,1,/hmall/test/u0000000005031/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,【特别尺码】男装,"['16 红色', '58 深绿色']",棉,"['1421456913', 'ALL', '368897610', '874111128', '1292499992', '1419837874']",u0000000005031,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(低腰) 414992,414992,5,/hmall/test/u0000000005041/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,【特别尺码】男装,"['06 铅灰色', '64 湖蓝色']",棉,"['1421456913', 'ALL', '368897610', '874111128', '1292499992', '1419837874']",u0000000005041,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 针织短裤(三角) 415024,415024,64,/hmall/test/u0000000004578/main/first/561/1.jpg,2019年春季,40.0,,针织短裤(三角),35.0,男装,"['07 青灰色', '68 深蓝色']",棉,"['1419837874', 'ALL', '368897610', '1421456913']",u0000000004578,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 针织短裤(三角) 414380,414380,26,/hmall/test/u0000000005147/main/first/561/1.jpg,2019年春季,40.0,,针织短裤(三角),35.0,【特别尺码】男装,"['15 珊瑚红色', '16 红色', '65 宝蓝色', '69 藏青色', '00 白色', '04 烟灰色', '07 青灰色', '09 黑色']",棉,"['1421456913', 'ALL', '368897610', '1292499992', '1419837874']",u0000000005147,active_tags,"['SMA009', 'SMA007', 'SMA008']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 针织短裤(三角) 414380,414380,152,/hmall/test/u0000000005145/main/first/561/1.jpg,2019年春季,40.0,,针织短裤(三角),35.0,男装,"['00 白色', '04 烟灰色', '07 青灰色', '09 黑色', '15 珊瑚红色', '16 红色', '65 宝蓝色', '69 藏青色']",棉,"['1421456913', '1419837874', '1421098446', '368897610', '4181207028', 'ALL']",u0000000005145,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 平脚短裤(印花) 415015,415015,39,/hmall/test/u0000000004430/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤(印花),35.0,男装,"['09 黑色', '10 水粉色']",棉,"['1421456913', '1419837874', '1421098446', '3000015', '3000207', '368897610', '4181207028', 'ALL']",u0000000004430,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 平脚短裤(印花) 415016,415016,28,/hmall/test/u0000000004263/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤(印花),35.0,男装,"['61 水蓝色', '69 藏青色']",棉,"['1419837874', '1421098446', '3000015', '3000207', '368897610', '4181207028', 'ALL', '1421456913']",u0000000004263,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 平脚短裤 414069,414069,19,/hmall/test/u0000000004378/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤,35.0,【特别尺码】男装,"['07 青灰色', '12 桃红色', '60 浅蓝色', '69 藏青色']",棉,"['1421456913', '3000207', '3000015', '1419837874', '3000099', 'ALL', '368897610', '1292499992']",u0000000004378,active_tags,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 针织平脚短裤 414070,414070,48,/hmall/test/u0000000004403/main/first/561/1.jpg,2019年春季,40.0,,针织平脚短裤,35.0,【特别尺码】男装,"['07 青灰色', '09 黑色', '69 藏青色', '04 烟灰色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '3000015', '3000099', '3000207', '368897610', '4181207028', 'ALL']",u0000000004403,active_tags,"['SMA008', 'SMA007', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 针织平脚短裤 415021,415021,40,/hmall/test/u0000000004238/main/first/561/1.jpg,2019年春季,40.0,,针织平脚短裤,35.0,男装,"['07 青灰色', '64 湖蓝色']",棉,"['1421456913', '1419837874', '1421098446', '3000015', '3000207', '368897610', '4181207028', 'ALL']",u0000000004238,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 平脚短裤 414069,414069,37,/hmall/test/u0000000004362/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤,35.0,男装,"['07 青灰色', '12 桃红色', '60 浅蓝色', '69 藏青色']",棉,"['1421456913', '3000207', '3000015', '1419837874', 'ALL', '368897610']",u0000000004362,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 针织平脚短裤 414070,414070,137,/hmall/test/u0000000004388/main/first/561/1.jpg,2019年春季,40.0,,针织平脚短裤,35.0,男装,"['04 烟灰色', '07 青灰色', '09 黑色', '69 藏青色']",棉,"['1421456913', '1419837874', '1421098446', '3000015', '3000207', '368897610', '4181207028', 'ALL']",u0000000004388,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 平脚短裤(印花) 415018,415018,41,/hmall/test/u0000000004416/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤(印花),35.0,男装,"['02 浅灰色', '69 藏青色']",棉,"['1421456913', '1419837874', '1421098446', '3000015', '3000207', '368897610', '4181207028', 'ALL']",u0000000004416,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 平脚短裤(格子) 415013,415013,41,/hmall/test/u0000000005149/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤(格子),35.0,男装,"['13 玫红色', '63 天蓝色']",棉,"['1421456913', '1419837874', '1421098446', '3000015', '3000212', '368897610', '4181207028', 'ALL']",u0000000005149,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 平脚短裤(格子) 415012,415012,43,/hmall/test/u0000000004411/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤(格子),35.0,男装,"['10 水粉色', '69 藏青色']",棉,"['1421456913', '1419837874', '1421098446', '3000015', '3000207', '368897610', '4181207028', 'ALL']",u0000000004411,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 平脚短裤(格子) 415013,415013,10,/hmall/test/u0000000005172/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤(格子),35.0,【特别尺码】男装,"['13 玫红色', '63 天蓝色']",棉,"['1421456913', '3000015', '3000099', '3000212', 'ALL', '368897610', '1292499992', '1419837874']",u0000000005172,active_tags,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 针织短裤(三角) 415024,415024,7,/hmall/test/u0000000004593/main/first/561/1.jpg,2019年春季,40.0,,针织短裤(三角),35.0,【特别尺码】男装,"['07 青灰色', '68 深蓝色']",棉,"['1419837874', 'ALL', '368897610', '1292499992', '1421456913']",u0000000004593,active_tags,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 针织平脚短裤 415021,415021,11,/hmall/test/u0000000004286/main/first/561/1.jpg,2019年春季,40.0,,针织平脚短裤,35.0,【特别尺码】男装,"['07 青灰色', '64 湖蓝色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '3000015', '3000099', '3000207', '368897610', '4181207028', 'ALL']",u0000000004286,active_tags,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 平脚短裤(格子) 415012,415012,13,/hmall/test/u0000000004393/main/first/561/1.jpg,2019年春季,40.0,,平脚短裤(格子),35.0,【特别尺码】男装,"['10 水粉色', '69 藏青色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '3000015', '3000099', '3000207', '368897610', '4181207028', 'ALL']",u0000000004393,active_tags,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(印花) 417031,417031,32,/hmall/test/u0000000004608/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(印花),40.0,男装,"['04 烟灰色', '55 青绿色']",棉,"['1419837874', 'ALL', '368897610', '874111128', '1421456913']",u0000000004608,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,男装 SUPIMA COTTON针织短裤(低腰) 414067,414067,75,/hmall/test/u0000000005176/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,男装,"['00 白色', '02 浅灰色', '09 黑色', '16 红色', '58 深绿色', '69 藏青色']",棉,"['1421456913', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005176,new_product,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,368897610,男装-内裤,【特别尺码】男装 SUPIMA COTTON针织短裤(低腰) 417043,417043,3,/hmall/test/u0000000005071/main/first/561/1.jpg,2019年春季,40.0,,SUPIMA COTTON针织短裤(低腰),40.0,【特别尺码】男装,"['16 红色', '69 藏青色']",棉,"['1421456913', '1292499992', '1419837874', '1421098446', '368897610', '4181207028', '874111128', 'ALL']",u0000000005071,new_product,"['SMA007', 'SMA008', 'SMA009']"
NANZHUANG,男装分类,1311454814,男装-内衣,【设计师合作款】男装 HEATTECH罗纹背心 413317,413317,5599,/hmall/test/u0000000003516/main/first/561/1.jpg,2018年冬季,99.0,,HEATTECH罗纹背心,59.0,【设计师合作款】男装,"['00 白色', '04 烟灰色', '09 黑色', '41 杏黄色']",聚酯纤维,"['1421174379', '10000201', '10000202', '1151178896', '1299866055', '1311454814', '3000012', '3000013', '3000016', '3000222', 'ALL']",u0000000003516,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006', 'SMA002']"
NANZHUANG,男装分类,1311454814,男装-内衣,【设计师合作款】男装 HEATTECH罗纹圆领T恤(长袖) 413314,413314,9723,/hmall/test/u0000000003514/main/first/561/1.jpg,2018年冬季,149.0,,HEATTECH罗纹圆领T恤(长袖),99.0,【设计师合作款】男装,"['00 白色', '04 烟灰色', '09 黑色']",聚酯纤维,"['1422365040', '1421174379', '10000201', '10000202', '1151178896', '1299866055', '1311454814', '3000012', '3000013', '3000016', '3000222', 'ALL']",u0000000003514,active_tags,"['SMA002', 'SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,1311454814,男装-内衣,【设计师合作款】男装 HEATTECH EXTRA WARM圆领T恤(长袖) 413294,413294,15307,/hmall/test/u0000000003511/main/first/561/1.jpg,2018年冬季,199.0,,HEATTECH EXTRA WARM圆领T恤(长袖),129.0,【设计师合作款】男装,"['00 白色', '08 深灰色', '09 黑色', '41 杏黄色']",粘纤,"['3000016', '3000222', 'ALL', '1422365040', '1421174379', '10000201', '10000202', '1151178896', '1299866055', '1311454814', '3000012', '3000013']",u0000000003511,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006', 'SMA002']"
NANZHUANG,男装分类,1311454814,男装-内衣,男装 HEATTECH ULW圆领T恤(九分袖) 400230,400230,6955,/hmall/test/u0000000003325/main/first/561/1.jpg,2017年冬季,199.0,,HEATTECH ULW圆领T恤(九分袖),99.0,男装,"['00 白色', '08 深灰色', '09 黑色']",腈纶,"['1421213597', '1299866055', '1311454814', '1421098446', '3000012', '3000013', '3000016', '4181207029', '4181207030', 'ALL', 'BENZHOUTEBIETUIJIAN']",u0000000003325,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,1311454814,男装-内衣,男装 袋装罗纹背心 404135,404135,3250,/hmall/test/u0000000003297/main/first/561/1.jpg,2018年夏季,39.0,,袋装罗纹背心,29.0,男装,"['00 白色', '03 灰色', '08 深灰色', '09 黑色', '69 藏青色']",棉,"['1421174377', '3000111', '3000207', '1151178896', '1311454814', 'ALL']",u0000000003297,active_tags,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
NANZHUANG,男装分类,1311454814,男装-内衣,男装 AIRism网眼V领T恤(短袖) 182497,182497,3,/hmall/test/u0000000003241/main/first/561/1.jpg,2017年夏季,79.0,,AIRism网眼V领T恤(短袖),79.0,男装,"['00 白色', '09 黑色']",聚酯纤维,"['1311454814', '841653643', 'ALL']",u0000000003241,,"['SMA003', 'SMA004', 'SMA005', 'SMA006']"
