ageclss,junior_name,senior_name,senior_name_url,productName,ClassPicUrl,productCode,price,mainPic,label
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,女装 HEATTECH EXTRA WARM圆领T恤(长袖) 408240,,u0000000004958,99.0,/hmall/test/u0000000004958/main/first/561/1.jpg,
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,女装 AIRism无缝V领Bra吊带衫 416561,,u0000000005477,149.0,/hmall/test/u0000000005477/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,【特别尺码】女装 AIRism Bra吊带衫 413657,,u0000000005501,149.0,/hmall/test/u0000000005501/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,【特别尺码】女装 Airism Bra背心(工字背) 417324,,u0000000005487,149.0,/hmall/test/u0000000005487/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,女装 Airism Bra背心(工字背) 417324,,u0000000005484,149.0,/hmall/test/u0000000005484/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,【特别尺码】女装 AIRism无缝V领Bra吊带衫 416561,,u0000000005480,149.0,/hmall/test/u0000000005480/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,【特别尺码】女装 (UT) GL印花运动衫(长袖) 417068,,u0000000005330,149.0,/hmall/test/u0000000005330/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,【特别尺码】女装 (UT) GL印花运动衫(长袖) 417065,,u0000000005294,149.0,/hmall/test/u0000000005294/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,【特别尺码】女装 EZY九分裤 415224,,u0000000005160,249.0,/hmall/test/u0000000005160/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,【特别尺码】女装 雪纺印花连衣裙(七分袖) 414418,,u0000000004676,299.0,/hmall/test/u0000000004676/main/first/561/1.jpg,new_product
