Fid	name	name_en	name_py	Fprovince_cn	Fweathercn	Filter
2098	海拉尔区	Hailar District	hailaerqu	内蒙古自治区	101081001	
2099	满洲里市	Manzhouli	manzhoulishi	内蒙古自治区	101081010	
2100	牙克石市	Yakeshi	yakeshishi	内蒙古自治区	101081011	
2101	扎兰屯市	Zhalantun	zhalantunshi	内蒙古自治区	101081012	
2102	根河市	Genhe	genheshi	内蒙古自治区	101081015	
2103	额尔古纳市	Ergun	Eergunashi	内蒙古自治区	101081014	
2104	陈巴尔虎旗	Old Barag Banner	chenbaerhuqi	内蒙古自治区	101081007	
2105	阿荣旗	Arun Banner	Arongqi	内蒙古自治区	101081003	
2106	新巴尔虎左旗	New Barag Left Banner	xinbaerhuzuoqi	内蒙古自治区	101081008	
2107	新巴尔虎右旗	New Barag Right Banner	xinbaerhuyouqi	内蒙古自治区	101081009	
2108	鄂伦春自治旗	Oroqin Autonomous Banner	Elunchunzizhiqi	内蒙古自治区	101081005	
2109	莫力达瓦达斡尔族自治旗	Morin Dawa Daur Autonomous Banner	molidawadawoerzuzizhiqi	内蒙古自治区	101081004	
2110	鄂温克族自治旗	Evenk Autonomous Banner	Ewenkezuzizhiqi	内蒙古自治区	101081006	
2111	诺敏镇（小二沟）	Nowmin Town (Xiaoergou)	nuominzhen（xiaoergou）	内蒙古自治区	101081001	
2112	图里河镇	Tulihe Town	tulihezhen	内蒙古自治区	101081011	
2115	临河区	Linhe District	linhequ	内蒙古自治区	101080801	
2116	五原县	Wuyuan County	wuyuanxian	内蒙古自治区	101080802	
2117	磴口县	Dengkou County	dengkouxian	内蒙古自治区	101080803	
2118	杭锦后旗	Hanggin Rear Banner	hangjinhouqi	内蒙古自治区	101080810	
2119	乌拉特中旗	Urat Middle Banner	wulatezhongqi	内蒙古自治区	101080806	
2120	乌拉特前旗	Urat Front Banner	wulateqianqi	内蒙古自治区	101080804	
2121	乌拉特后旗	Urat Rear Banner	wulatehouqi	内蒙古自治区	101080807	
2122	海力素	Hailisu	hailisu	内蒙古自治区	101080811	
2123	那仁宝力格	Narenbaolige	narenbaolige	内蒙古自治区	101080801	
2124	大佘太镇	Dashetai Town	dashetaizhen	内蒙古自治区	101080801	
2127	集宁区	Jining District	jiningqu	内蒙古自治区	101080401	
2128	丰镇市	Fengzhen	fengzhenshi	内蒙古自治区	101080412	
2129	兴和县	Xinghe County	xinghexian	内蒙古自治区	101080406	
2130	卓资县	Zhuozi County	zhuozixian	内蒙古自治区	101080402	
2131	商都县	Shangdu County	shangduxian	内蒙古自治区	101080404	
2132	凉城县	Liangcheng County	liangchengxian	内蒙古自治区	101080407	
2133	化德县	Huade County	huadexian	内蒙古自治区	101080403	
2134	四子王旗	Siziwang Banner	siziwangqi	内蒙古自治区	101080411	
2135	察哈尔右翼前旗	Chahar Right Front Banner	chahaeryouyiqianqi	内蒙古自治区	101080408	
2136	察哈尔右翼中旗	Chahar Right Middle Banner	chahaeryouyizhongqi	内蒙古自治区	101080409	
2137	察哈尔右翼后旗	Chahar Right Back Banner	chahaeryouyihouqi	内蒙古自治区	101080410	
2138	希拉穆仁镇	Xilamuren Town	xilamurenzhen	内蒙古自治区	101080411	
2140	锡林浩特市	Xilinhot	xilinhaoteshi	内蒙古自治区	101080901	
2141	二连浩特市	Erenhot	erlianhaoteshi	内蒙古自治区	101080903	
2142	多伦县	Duolun County	duolunxian	内蒙古自治区	101080915	
2143	阿巴嘎旗	Abag Banner	Abagaqi	内蒙古自治区	101080904	
2144	西乌珠穆沁旗	West Ujimqin Banner	xiwuzhumuqinqi	内蒙古自治区	101080910	
2145	东乌珠穆沁旗	East Ujimqin Banner	dongwuzhumuqinqi	内蒙古自治区	101080909	
2146	苏尼特左旗	Sonid Left Banner	sunitezuoqi	内蒙古自治区	101080906	
2147	苏尼特右旗	Sonid Right Banner	suniteyouqi	内蒙古自治区	101080907	
2148	太仆寺旗	Taibus Banner	taipusiqi	内蒙古自治区	101080911	
2149	正镶白旗	Plain and Bordered White Banner	zhengxiangbaiqi	内蒙古自治区	101080913	
2150	正蓝旗	Plain Blue Banner	zhenglanqi	内蒙古自治区	101080914	
2151	镶黄旗	Bordered Yellow Banner	xianghuangqi	内蒙古自治区	101080912	
2152	朱日和镇	Zhurihe Town	zhurihezhen	内蒙古自治区	101080901	
2153	博克图镇	Boketu Town	boketuzhen	内蒙古自治区	101080901	
2154	乌拉盖管理区	Wulagai Zone	wulageguanliqu	内蒙古自治区	101080901	
2157	乌兰浩特市	Ulanhot	wulanhaoteshi	内蒙古自治区	101081101	乌兰浩特市
2158	阿尔山市	Arxan	Aershanshi	内蒙古自治区	101081102	
2159	突泉县	Tuquan County	tuquanxian	内蒙古自治区	101081107	
2160	扎赉特旗	Jalaid Banner	zhalaiteqi	内蒙古自治区	101081105	
2161	科尔沁右翼前旗	Horqin Right Front Banner	keerqinyouyiqianqi	内蒙古自治区	101081109	
2162	科尔沁右翼中旗	Horqin Right Middle Banner	keerqinyouyizhongqi	内蒙古自治区	101081103	
2163	霍林郭勒市	Holingol	huolinguoleshi	内蒙古自治区	101080512	
2164	索伦镇	Suolun Town	suolunzhen	内蒙古自治区	101081108	
2165	胡尔勒镇	Huerle Town	huerlezhen	内蒙古自治区	101081101	
2168	阿拉善左旗	Alxa Left Banner	Alashanzuoqi	内蒙古自治区	101081201	
2169	阿拉善右旗	Alxa Right Banner	Alashanyouqi	内蒙古自治区	101081202	
2170	额济纳旗	Ejin Banner	Ejinaqi	内蒙古自治区	101081203	
2171	拐子湖	Guaizihu	guaizihu	内蒙古自治区	101081201	
2172	吉兰泰镇	Jilantai Town	jilantaizhen	内蒙古自治区	101081201	
2173	孪井滩示范区	Luanjingtan	luanjingtanshifanqu	内蒙古自治区	101081201	
2174	头道湖	Toudaohu	toudaohu	内蒙古自治区	101081201	
2175	中泉子	Zhongquanzi	zhongquanzi	内蒙古自治区	101081201	
2176	巴彦诺尔贡	Bayannuoergong	bayannuoergong	内蒙古自治区	101081201	
2177	雅布赖镇	Abram Town	yabulaizhen	内蒙古自治区	101081201	
2178	乌斯泰镇	Wusitai Town	wusitaizhen	内蒙古自治区	101081201	
2179	锡林高勒镇（现吉兰泰镇）	Xilingaole Town	xilingaole	内蒙古自治区	101081201	
2182	西安市	Xian	xianshi	陕西省	101110101	西安市
2183	临潼区	Lintong District	lintongqu	陕西省	101110103	
2184	西安市长安区	Chang&apos;an District	xianshichanganqu	陕西省	101110102	
2185	高陵区	Gaoling District	gaolingqu	陕西省	101110107	
2186	蓝田县	Lantian County	lantianxian	陕西省	101110104	
2187	鄠邑区	Eyi district	eyiqu	陕西省	101110106	
2188	周至县	Zhouzhi County	zhouzhixian	陕西省	101110105	
2191	铜川市	Tongchuan	tongchuanshi	陕西省	101111001	
2192	耀县	Yao County	yaoxian	陕西省	101111001	
2193	宜君县	Yijun County	yijunxian	陕西省	101111003	
2195	宝鸡市	Baoji	baojishi	陕西省	101110901	
2196	陈仓区	Chencang District	chencangqu	陕西省	101110912	
2197	凤翔县	Fengxiang County	fengxiangxian	陕西省	101110906	
2198	岐山县	Qishan County	qishanxian	陕西省	101110905	
2199	扶风县	Fufeng County	fufengxian	陕西省	101110907	
2200	眉县	Mei County	meixian	陕西省	101110908	
2201	陇县	Long County	longxian	陕西省	101110911	
2202	千阳县	Qianyang County	qianyangxian	陕西省	101110903	
2203	麟游县	Linyou County	linyouxian	陕西省	101110904	
2204	凤县	Fengxian County	fengxian	陕西省	101110910	
2205	太白县	Taibai County	taibaixian	陕西省	101110909	
2206	宝鸡县	Baoji County	baojixian	陕西省	101110901	
2207	耀州区	Yaozhou District	yaozhouqu	陕西省	101111004	
2209	咸阳市	Xianyang	xianyangshi	陕西省	101110200	
2210	兴平市	Xingping	xingpingshi	陕西省	101110211	
2211	三原县	Sanyuan County	sanyuanxian	陕西省	101110201	
2212	泾阳县	Jingyang	jingyangxian	陕西省	101110205	
2213	乾县	Qian County	qianxian	陕西省	101110207	
2214	礼泉县	Liquan County	liquanxian	陕西省	101110202	
2215	永寿县	Yongshou County	yongshouxian	陕西省	101110203	
2216	彬州市	Binzhou City	binzhoushi	陕西省	101110208	
2217	长武县	Changwu County	changwuxian	陕西省	101110209	
2218	旬邑县	Xunyi County	xunyixian	陕西省	101110210	
2219	淳化县	Chunhua County	chunhuaxian	陕西省	101110204	
2220	武功县	Wugong County	wugongxian	陕西省	101110206	
2221	杨凌农业高新技术产业示范区	Yangling Agricultural High-tech Industries Demonstration Zone	yanglingnongyegaoxinjishuchanyeshifanqu	陕西省	101111101	
2223	渭南市	Weinan	weinanshi	陕西省	101110501	
2224	华阴市	Huayin	huayinshi	陕西省	101110511	
2225	韩城市	Hancheng	hanchengshi	陕西省	101110510	
2226	华州区	Huazhou District	huazhouqu	陕西省	101110502	
2227	潼关县	Tongguan County	tongguanxian	陕西省	101110503	
2228	大荔县	Dali County	dalixian	陕西省	101110504	
2229	蒲城县	Pucheng County	puchengxian	陕西省	101110507	
2230	澄城县	Chengcheng County	chengchengxian	陕西省	101110508	
2231	白水县	Baishui County	baishuixian	陕西省	101110505	
2232	合阳县	Heyang County	heyangxian	陕西省	101110509	
2233	富平县	Fuping County	fupingxian	陕西省	101110506	
2236	延安市	Yanan	yananshi	陕西省	101110300	
2237	延长县	Yanchang County	yanchangxian	陕西省	101110301	
2238	延川县	Yanchuan County	yanchuanxian	陕西省	101110302	
2239	子长县	Zichang County	zichangxian	陕西省	101110303	
2240	安塞县	Ansai County	ansaixian	陕西省	101110307	
2241	志丹县	Zhidan County	zhidanxian	陕西省	101110306	
2242	吴起县	Wuqi County	wuqixian	陕西省	101110312	
2243	甘泉县	Ganquan County	ganquanxian	陕西省	101110308	
2244	富县	Fu County	fuxian	陕西省	101110305	
2245	洛川县	Luochuan County	luochuanxian	陕西省	101110309	
2246	宜川县	Yichuan County	yichuanxian	陕西省	101110304	
2247	黄龙县	Huanglong County	huanglongxian	陕西省	101110311	
2248	黄陵县	Huangling County	huanglingxian	陕西省	101110310	
2250	汉中市	Hanzhong	hanzhongshi	陕西省	101110801	汉中市
2251	南郑县	Nanzheng County	nanzhengxian	陕西省	101110810	
2252	城固县	Chenggu County	chengguxian	陕西省	101110806	
2253	洋县	Yang County	yangxian	陕西省	101110805	
2254	西乡县	Xixiang County	xixiangxian	陕西省	101110807	
2255	勉县	Mian County	mianxian	陕西省	101110803	
2256	宁强县	Ningqiang County	ningqiangxian	陕西省	101110809	
2257	略阳县	Lueyang County	Lueyangxian	陕西省	101110802	
2258	镇巴县	Zhenba County	zhenbaxian	陕西省	101110811	
2259	留坝县	Liuba County	liubaxian	陕西省	101110804	
2260	佛坪县	Foping County	fopingxian	陕西省	101110808	
2262	榆林市	Yulin	yulinshi	陕西省	101110401	榆林市
2263	神木县	Shenmu County	shenmuxian	陕西省	101110403	
2264	府谷县	Fugu County	fuguxian	陕西省	101110402	
2265	横山区	Hengshan District	hengshanqu	陕西省	101110407	
2266	靖边县	Jingbian County	jingbianxian	陕西省	101110406	
2267	定边县	Dingbian County	dingbianxian	陕西省	101110405	
2268	绥德县	Suide County	suidexian	陕西省	101110410	
2269	米脂县	Mizhi County	mizhixian	陕西省	101110408	
2270	佳县	Jia County	jiaxian	陕西省	101110404	
2271	吴堡县	Wubu County	wubuxian	陕西省	101110411	
2272	清涧县	Qingjian County	qingjianxian	陕西省	101110412	
2273	子洲县	Zizhou County	zizhouxian	陕西省	101110409	
2274	榆阳区	Yuyang District	yuyangqu	陕西省	101110413	
2276	安康市	Ankang	ankangshi	陕西省	101110701	安康市
2277	汉阴县	Hanyin County	hanyinxian	陕西省	101110704	
2278	石泉县	Shiquan County	shiquanxian	陕西省	101110703	
2279	宁陕县	Ningshan County	ningshanxian	陕西省	101110710	
2280	紫阳县	Ziyang County	ziyangxian	陕西省	101110702	
2281	岚皋县	Langao County	langaoxian	陕西省	101110706	
2282	平利县	Pingli County	pinglixian	陕西省	101110707	
2283	镇坪县	Zhenping County	zhenpingxian	陕西省	101110709	
2284	旬阳县	Xunyang County	xunyangxian	陕西省	101110705	
2285	白河县	Baihe County	baihexian	陕西省	101110708	
2287	商洛市	Shangluo	shangluoshi	陕西省	101110601	
2289	洛南县	Luonan County	luonanxian	陕西省	101110602	
2290	丹凤县	Danfeng County	danfengxian	陕西省	101110606	
2291	商南县	Shangnan County	shangnanxian	陕西省	101110607	
2292	山阳县	Shanyang County	shanyangxian	陕西省	101110608	
2293	镇安县	Zhen&apos;an County	zhenanxian	陕西省	101110605	
2294	柞水县	Zhashui County	zhashuixian	陕西省	101110603	
2295	商县	Shang County	shangxian	陕西省	101110604	
2296	商州区	Shangzhou District	shangzhouqu	陕西省	101110604	
2299	银川市	Yinchuan	yinchuanshi	宁夏回族自治区	101170101	
2300	灵武市	Lingwu	lingwushi	宁夏回族自治区	101170103	
2301	永宁县	Yongning County	yongningxian	宁夏回族自治区	101170102	
2302	贺兰县	Helan County	helanxian	宁夏回族自治区	101170104	
2304	石嘴山市	Shizuishan	shizuishanshi	宁夏回族自治区	101170201	
2305	大武口区	Dawukou District	dawukouqu	宁夏回族自治区	101170201	
2306	惠农区	Huinong District	huinongqu	宁夏回族自治区	101170202	
2307	平罗县	Pingluo County	pingluoxian	宁夏回族自治区	101170203	
2308	陶乐县（现兴庆区、平罗县）	Taole County	taolexian（xianxingqingqu、pingluoxian）	宁夏回族自治区	101170203	
2309	石炭井街道	Shitanjing Subdistrict	shitanjingjiedao	宁夏回族自治区	101170201	
2311	吴忠市	Wuzhong	wuzhongshi	宁夏回族自治区	101170301	
2312	青铜峡市	Qingtongxia	qingtongxiashi	宁夏回族自治区	101170306	
2313	同心县	Tongxin County	tongxinxian	宁夏回族自治区	101170302	
2314	盐池县	Yanchi County	yanchixian	宁夏回族自治区	101170303	
2315	韦州镇	Weizhou Town	weizhouzhen	宁夏回族自治区	101170302	
2316	麻黄山乡	Mahuangshan Township	mahuangshanxiang	宁夏回族自治区	101170303	
2318	固原市	Guyuan	guyuanshi	宁夏回族自治区	101170401	
2319	西吉县	Xiji County	xijixian	宁夏回族自治区	101170402	
2320	彭阳县	Pengyang County	pengyangxian	宁夏回族自治区	101170406	
2321	泾源县	Jingyuan County	jingyuanxian	宁夏回族自治区	101170404	
2322	隆德县	Longde County	longdexian	宁夏回族自治区	101170403	
2323	六盘山镇	Liupanshan Town	liupanshanzhen	宁夏回族自治区	101170404	
2325	中卫市	Zhongwei	zhongweishi	宁夏回族自治区	101170501	
2326	海原县	Haiyuan County	haiyuanxian	宁夏回族自治区	101170504	
2327	中宁县	Zhongning County	zhongningxian	宁夏回族自治区	101170502	
2328	沙头坡区兴仁堡	Xingrenpu	shatoupoquxingrenbao	宁夏回族自治区	101170401	
2331	兰州市	Lanzhou	lanzhoushi	甘肃省	101160101	兰州市
2332	永登县	Yongdeng County	yongdengxian	甘肃省	101160103	
2333	榆中县	Yuzhong County	yuzhongxian	甘肃省	101160104	
2334	皋兰县	Gaolan County	gaolanxian	甘肃省	101160102	
2336	金昌市	Jinchang	jinchangshi	甘肃省	101160601	
2337	永昌县	Yongchang County	yongchangxian	甘肃省	101160602	
2339	白银市	Baiyin	baiyinshi	甘肃省	101161301	
2340	靖远县	Jingyuan County	jingyuanxian	甘肃省	101161302	
2341	景泰县	Jingtai County	jingtaixian	甘肃省	101161305	
2342	会宁县	Huining County	huiningxian	甘肃省	101161303	
2343	平川区	Pingchuan District	pingchuanqu	甘肃省	101161304	
2345	天水市	Tianshui	tianshuishi	甘肃省	101160901	
2346	武山县	Wushan County	wushanxian	甘肃省	101160906	
2347	甘谷县	Gangu County	ganguxian	甘肃省	101160905	
2348	清水县	Qingshui County	qingshuixian	甘肃省	101160903	
2349	秦安县	Qin&apos;an County	qinanxian	甘肃省	101160904	
2350	张家川回族自治县	Zhangjiachuan Hui Autonomous County	zhangjiachuanhuizuzizhixian	甘肃省	101160907	
2351	麦积区	Maiji District	maijiqu	甘肃省	101160908	
2352	北道区	Beidao District	beidaoqu	甘肃省	101160901	
2354	嘉峪关市	Jiayuguan	jiayuguanshi	甘肃省	101161401	
2356	武威市	Wuwei	wuweishi	甘肃省	101160501	
2357	民勤县	Minqin County	minqinxian	甘肃省	101160502	
2358	古浪县	Gulang County	gulangxian	甘肃省	101160503	
2359	天祝藏族自治县	Tianzhu Tibetan Autonomous County	tianzhuzangzuzizhixian	甘肃省	101160505	
2360	乌鞘岭	Wushao Mountain	wuqiaoling	甘肃省	101160505	
2362	张掖市	Zhangye	zhangyeshi	甘肃省	101160701	
2363	民乐县	Minle County	minyuexian	甘肃省	101160703	
2364	山丹县	Shandan County	shandanxian	甘肃省	101160706	
2365	临泽县	Linze County	linzexian	甘肃省	101160704	
2366	高台县	Gaotai County	gaotaixian	甘肃省	101160705	
2367	肃南裕固族自治县	Sunan Yugu Autonomous County	sunanyuguzuzizhixian	甘肃省	101160702	
2369	平凉市	Pingliang	pingliangshi	甘肃省	101160301	
2370	灵台县	Lingtai County	lingtaixian	甘肃省	101160303	
2371	静宁县	Jingning County	jingningxian	甘肃省	101160307	
2372	崇信县	Chongxin County	chongxinxian	甘肃省	101160304	
2373	华亭县	Huating County	huatingxian	甘肃省	101160305	
2374	泾川县	Jingchuan County	jingchuanxian	甘肃省	101160302	
2375	庄浪县	Zhuanglang County	zhuanglangxian	甘肃省	101160306	
2376	崆峒区	Kongtong District	kongtongqu	甘肃省	101160308	
2378	酒泉市	Jiuquan	jiuquanshi	甘肃省	101160801	
2379	玉门市	Yumen	yumenshi	甘肃省	101160807	
2380	敦煌市	Dunhuang	dunhuangshi	甘肃省	101160808	
2382	金塔县	Jinta County	jintaxian	甘肃省	101160803	
2383	阿克塞哈萨克族自治县	Aksai (Aksay) Kazakh Autonomous County	Akesaihasakezuzizhixian	甘肃省	101160804	
2384	肃北蒙古族自治县	Subei Mongolian Autonomous County	subeimengguzuzizhixian	甘肃省	101160806	
2386	瓜州县	Guazhou County	guazhouxian	甘肃省	101160805	
2387	鼎新镇	Dingxin Town	dingxinzhen	甘肃省	101160805	
2388	马鬃山	Mazongshan	mazongshan	甘肃省	101160804	
2390	庆阳市	Qingyang	qingyangshi	甘肃省	101160401	庆阳市
2391	西峰区	Xifeng District	xifengqu	甘肃省	101160401	
